group,frame,pg_el,pg_im
pg5_1,97,9,1
pg5_10,1,0,10
pg5_10,2,0,10
pg5_10,3,0,10
pg5_10,4,0,10
pg5_10,5,0,10
pg5_10,6,0,10
pg5_10,7,0,10
pg5_10,8,0,10
pg5_10,9,0,10
pg5_10,10,0,10
pg5_10,11,0,10
pg5_10,12,0,10
pg5_10,13,0,10
pg5_10,14,0,10
pg5_10,15,0,10
pg5_10,16,0,10
pg5_10,17,0,10
pg5_10,18,0,10
pg5_10,19,0,10
pg5_10,20,0,10
pg5_10,21,0,10
pg5_10,22,1,9
pg5_10,23,1,9
pg5_10,24,2,8
pg5_10,25,2,8
pg5_10,26,2,8
pg5_10,27,2,8
pg5_10,28,2,8
pg5_10,29,3,7
pg5_10,30,4,6
pg5_10,31,5,5
pg5_10,32,5,5
pg5_10,33,6,4
pg5_10,34,6,4
pg5_10,35,6,4
pg5_10,36,6,4
pg5_10,37,6,4
pg5_10,38,6,4
pg5_10,39,6,4
pg5_10,40,7,3
pg5_10,41,7,3
pg5_10,42,7,3
pg5_10,43,7,3
pg5_10,44,7,3
pg5_10,45,7,3
pg5_10,46,7,3
pg5_10,47,7,3
pg5_10,48,8,2
pg5_10,49,8,2
pg5_10,50,8,2
pg5_10,51,8,2
pg5_10,52,8,2
pg5_10,53,8,2
pg5_10,54,8,2
pg5_10,55,8,2
pg5_10,56,8,2
pg5_10,57,8,2
pg5_10,58,8,2
pg5_10,59,8,2
pg5_10,60,8,2
pg5_10,61,8,2
pg5_10,62,8,2
pg5_10,63,8,2
pg5_10,64,8,2
pg5_10,65,8,2
pg5_10,66,8,2
pg5_10,67,8,2
pg5_10,68,8,2
pg5_10,69,8,2
pg5_10,70,8,2
pg5_10,71,8,2
pg5_10,72,8,2
pg5_10,73,8,2
pg5_10,74,8,2
pg5_10,75,8,2
pg5_10,76,8,2
pg5_10,77,8,2
pg5_10,78,8,2
pg5_10,79,8,2
pg5_10,80,8,2
pg5_10,81,8,2
pg5_10,82,8,2
pg5_10,83,8,2
pg5_10,84,8,2
pg5_10,85,8,2
pg5_10,86,8,2
pg5_10,87,8,2
pg5_10,88,8,2
pg5_10,89,8,2
pg5_10,90,8,2
pg5_10,91,8,2
pg5_10,92,8,2
pg5_10,93,8,2
pg5_10,94,8,2
pg5_10,95,8,2
pg5_10,96,8,2
pg5_10,97,8,2
pg5_11,1,0,10
pg5_11,2,0,10
pg5_11,3,0,10
pg5_11,4,0,10
pg5_11,5,0,10
pg5_11,6,0,10
pg5_11,7,0,10
pg5_11,8,0,10
pg5_11,9,0,10
pg5_11,10,0,10
pg5_11,11,0,10
pg5_11,12,0,10
pg5_11,13,0,10
pg5_11,14,0,10
pg5_11,15,0,10
pg5_11,16,0,10
pg5_11,17,0,10
pg5_11,18,0,10
pg5_11,19,0,10
pg5_11,20,0,10
pg5_11,21,0,10
pg5_11,22,3,7
pg5_11,23,3,7
pg5_11,24,4,6
pg5_11,25,4,6
pg5_11,26,4,6
pg5_11,27,4,6
pg5_11,28,4,6
pg5_11,29,4,6
pg5_11,30,4,6
pg5_11,31,4,6
pg5_11,32,4,6
pg5_11,33,4,6
pg5_11,34,5,5
pg5_11,35,5,5
pg5_11,36,7,3
pg5_11,37,7,3
pg5_11,38,7,3
pg5_11,39,7,3
pg5_11,40,7,3
pg5_11,41,7,3
pg5_11,42,7,3
pg5_11,43,7,3
pg5_11,44,7,3
pg5_11,45,7,3
pg5_11,46,7,3
pg5_11,47,7,3
pg5_11,48,7,3
pg5_11,49,7,3
pg5_11,50,7,3
pg5_11,51,7,3
pg5_11,52,7,3
pg5_11,53,7,3
pg5_11,54,7,3
pg5_11,55,7,3
pg5_11,56,7,3
pg5_11,57,7,3
pg5_11,58,7,3
pg5_11,59,7,3
pg5_11,60,7,3
pg5_11,61,7,3
pg5_11,62,7,3
pg5_11,63,8,2
pg5_11,64,8,2
pg5_11,65,8,2
pg5_11,66,8,2
pg5_11,67,8,2
pg5_11,68,8,2
pg5_11,69,8,2
pg5_11,70,8,2
pg5_11,71,8,2
pg5_11,72,8,2
pg5_11,73,8,2
pg5_11,74,8,2
pg5_11,75,8,2
pg5_11,76,8,2
pg5_11,77,8,2
pg5_11,78,8,2
pg5_11,79,8,2
pg5_11,80,8,2
pg5_11,81,8,2
pg5_11,82,8,2
pg5_11,83,8,2
pg5_11,84,8,2
pg5_11,85,8,2
pg5_11,86,8,2
pg5_11,87,8,2
pg5_11,88,8,2
pg5_11,89,8,2
pg5_11,90,8,2
pg5_11,91,8,2
pg5_11,92,8,2
pg5_11,93,8,2
pg5_11,94,8,2
pg5_11,95,8,2
pg5_11,96,8,2
pg5_11,97,8,2
pg5_12,1,0,10
pg5_12,2,0,10
pg5_12,3,0,10
pg5_12,4,0,10
pg5_12,5,0,10
pg5_12,6,0,10
pg5_12,7,0,10
pg5_12,8,0,10
pg5_12,9,0,10
pg5_12,10,0,10
pg5_12,11,0,10
pg5_12,12,0,10
pg5_12,13,0,10
pg5_12,14,0,10
pg5_12,15,0,10
pg5_12,16,0,10
pg5_12,17,0,10
pg5_12,18,0,10
pg5_12,19,0,10
pg5_12,20,0,10
pg5_12,21,0,10
pg5_12,22,0,10
pg5_12,23,0,10
pg5_12,24,0,10
pg5_12,25,0,10
pg5_12,26,0,10
pg5_12,27,0,10
pg5_12,28,1,9
pg5_12,29,0,10
pg5_12,30,1,9
pg5_12,31,1,9
pg5_12,32,2,8
pg5_12,33,2,8
pg5_12,34,3,7
pg5_12,35,3,7
pg5_12,36,3,7
pg5_12,37,3,7
pg5_12,38,3,7
pg5_12,39,4,6
pg5_12,40,4,6
pg5_12,41,4,6
pg5_12,42,4,6
pg5_12,43,4,6
pg5_12,44,4,6
pg5_12,45,4,6
pg5_12,46,4,6
pg5_12,47,4,6
pg5_12,48,4,6
pg5_12,49,5,5
pg5_12,50,5,5
pg5_12,51,5,5
pg5_12,52,5,5
pg5_12,53,6,4
pg5_12,54,6,4
pg5_12,55,6,4
pg5_12,56,6,4
pg5_12,57,6,4
pg5_12,58,6,4
pg5_12,59,7,3
pg5_12,60,7,3
pg5_12,61,7,3
pg5_12,62,7,3
pg5_12,63,7,3
pg5_12,64,7,3
pg5_12,65,7,3
pg5_12,66,8,2
pg5_12,67,8,2
pg5_12,68,8,2
pg5_12,69,8,2
pg5_12,70,8,2
pg5_12,71,8,2
pg5_12,72,8,2
pg5_12,73,8,2
pg5_12,74,8,2
pg5_12,75,8,2
pg5_12,76,8,2
pg5_12,77,8,2
pg5_12,78,8,2
pg5_12,79,8,2
pg5_12,80,8,2
pg5_12,81,8,2
pg5_12,82,8,2
pg5_12,83,8,2
pg5_12,84,8,2
pg5_12,85,8,2
pg5_12,86,8,2
pg5_12,87,8,2
pg5_12,88,8,2
pg5_12,89,8,2
pg5_12,90,8,2
pg5_12,91,8,2
pg5_12,92,8,2
pg5_12,93,8,2
pg5_12,94,8,2
pg5_12,95,8,2
pg5_12,96,8,2
pg5_12,97,8,2
pg5_2,1,0,10
pg5_2,2,0,10
pg5_2,3,0,10
pg5_2,4,0,10
pg5_2,5,0,10
pg5_2,6,0,10
pg5_2,7,0,10
pg5_2,8,0,10
pg5_2,9,0,10
pg5_2,10,0,10
pg5_2,11,0,10
pg5_2,12,0,10
pg5_2,13,0,10
pg5_2,14,0,10
pg5_2,15,0,10
pg5_2,16,0,10
pg5_2,17,1,9
pg5_2,18,1,9
pg5_2,19,1,9
pg5_2,20,1,9
pg5_2,21,1,9
pg5_2,22,1,9
pg5_2,23,1,9
pg5_2,24,2,8
pg5_2,25,3,7
pg5_2,26,4,6
pg5_2,27,6,4
pg5_2,28,6,4
pg5_2,29,7,3
pg5_2,30,8,2
pg5_2,31,8,2
pg5_2,32,9,1
pg5_2,33,9,1
pg5_2,34,9,1
pg5_2,35,9,1
pg5_2,36,9,1
pg5_2,37,10,0
pg5_2,38,10,0
pg5_2,39,10,0
pg5_2,40,10,0
pg5_2,41,10,0
pg5_2,42,10,0
pg5_2,43,10,0
pg5_2,44,10,0
pg5_2,45,10,0
pg5_2,46,10,0
pg5_2,47,10,0
pg5_2,48,10,0
pg5_2,49,10,0
pg5_2,50,10,0
pg5_2,51,10,0
pg5_2,52,10,0
pg5_2,53,10,0
pg5_2,54,10,0
pg5_2,55,10,0
pg5_2,56,10,0
pg5_2,57,10,0
pg5_2,58,10,0
pg5_2,59,10,0
pg5_2,60,10,0
pg5_2,61,10,0
pg5_2,62,10,0
pg5_2,63,10,0
pg5_2,64,10,0
pg5_2,65,10,0
pg5_2,66,10,0
pg5_2,67,10,0
pg5_2,68,10,0
pg5_2,69,10,0
pg5_2,70,10,0
pg5_2,71,10,0
pg5_2,72,10,0
pg5_2,73,10,0
pg5_2,74,10,0
pg5_2,75,10,0
pg5_2,76,10,0
pg5_2,77,10,0
pg5_2,78,10,0
pg5_2,79,10,0
pg5_2,80,10,0
pg5_2,81,10,0
pg5_2,82,10,0
pg5_2,83,10,0
pg5_2,84,10,0
pg5_2,85,10,0
pg5_2,86,10,0
pg5_2,87,10,0
pg5_2,88,10,0
pg5_2,89,10,0
pg5_2,90,10,0
pg5_2,91,10,0
pg5_2,92,10,0
pg5_2,93,10,0
pg5_2,94,10,0
pg5_2,95,10,0
pg5_2,96,10,0
pg5_2,97,10,0
pg5_3,1,0,10
pg5_3,2,0,10
pg5_3,3,0,10
pg5_3,4,0,10
pg5_3,5,0,10
pg5_3,6,0,10
pg5_3,7,0,10
pg5_3,8,0,10
pg5_3,9,0,10
pg5_3,10,0,10
pg5_3,11,0,10
pg5_3,12,0,10
pg5_3,13,0,10
pg5_3,14,0,10
pg5_3,15,0,10
pg5_3,16,0,10
pg5_3,17,1,9
pg5_3,18,1,9
pg5_3,19,1,9
pg5_3,20,1,9
pg5_3,21,1,9
pg5_3,22,1,9
pg5_3,23,1,9
pg5_3,24,1,9
pg5_3,25,2,8
pg5_3,26,3,7
pg5_3,27,3,7
pg5_3,28,3,7
pg5_3,29,3,7
pg5_3,30,3,7
pg5_3,31,4,6
pg5_3,32,4,6
pg5_3,33,6,4
pg5_3,34,5,5
pg5_3,35,6,4
pg5_3,36,6,4
pg5_3,37,7,3
pg5_3,38,7,3
pg5_3,39,7,3
pg5_3,40,7,3
pg5_3,41,7,3
pg5_3,42,7,3
pg5_3,43,7,3
pg5_3,44,7,3
pg5_3,45,7,3
pg5_3,46,8,2
pg5_3,47,8,2
pg5_3,48,8,2
pg5_3,49,8,2
pg5_3,50,8,2
pg5_3,51,8,2
pg5_3,52,8,2
pg5_3,53,8,2
pg5_3,54,8,2
pg5_3,55,8,2
pg5_3,56,8,2
pg5_3,57,8,2
pg5_3,58,8,2
pg5_3,59,8,2
pg5_3,60,8,2
pg5_3,61,8,2
pg5_3,62,8,2
pg5_3,63,8,2
pg5_3,64,8,2
pg5_3,65,8,2
pg5_3,66,8,2
pg5_3,67,8,2
pg5_3,68,8,2
pg5_3,69,8,2
pg5_3,70,8,2
pg5_3,71,8,2
pg5_3,72,8,2
pg5_3,73,8,2
pg5_3,74,8,2
pg5_3,75,8,2
pg5_3,76,8,2
pg5_3,77,8,2
pg5_3,78,8,2
pg5_3,79,8,2
pg5_3,80,8,2
pg5_3,81,8,2
pg5_3,82,8,2
pg5_3,83,8,2
pg5_3,84,8,2
pg5_3,85,9,1
pg5_3,86,9,1
pg5_3,87,9,1
pg5_3,88,9,1
pg5_3,89,9,1
pg5_3,90,9,1
pg5_3,91,9,1
pg5_3,92,9,1
pg5_3,93,9,1
pg5_3,94,9,1
pg5_3,95,9,1
pg5_3,96,9,1
pg5_3,97,9,1
pg5_5,1,0,10
pg5_5,2,0,10
pg5_5,3,0,10
pg5_5,4,0,10
pg5_5,5,0,10
pg5_5,6,0,10
pg5_5,7,0,10
pg5_5,8,0,10
pg5_5,9,0,10
pg5_5,10,0,10
pg5_5,11,0,10
pg5_5,12,0,10
pg5_5,13,0,10
pg5_5,14,0,10
pg5_5,15,0,10
pg5_5,16,0,10
pg5_5,17,0,10
pg5_5,18,0,10
pg5_5,19,1,9
pg5_5,20,1,9
pg5_5,21,1,9
pg5_5,22,2,8
pg5_5,23,2,8
pg5_5,24,3,7
pg5_5,25,4,6
pg5_5,26,4,6
pg5_5,27,4,6
pg5_5,28,5,5
pg5_5,29,5,5
pg5_5,30,5,5
pg5_5,31,5,5
pg5_5,32,5,5
pg5_5,33,6,4
pg5_5,34,6,4
pg5_5,35,6,4
pg5_5,36,7,3
pg5_5,37,7,3
pg5_5,38,7,3
pg5_5,39,8,2
pg5_5,40,8,2
pg5_5,41,8,2
pg5_5,42,8,2
pg5_5,43,8,2
pg5_5,44,8,2
pg5_5,45,8,2
pg5_5,46,8,2
pg5_5,47,8,2
pg5_5,48,8,2
pg5_5,49,8,2
pg5_5,50,8,2
pg5_5,51,8,2
pg5_5,52,8,2
pg5_5,53,8,2
pg5_5,54,8,2
pg5_5,55,9,1
pg5_5,56,9,1
pg5_5,57,9,1
pg5_5,58,9,1
pg5_5,59,9,1
pg5_5,60,9,1
pg5_5,61,9,1
pg5_5,62,9,1
pg5_5,63,9,1
pg5_5,64,9,1
pg5_5,65,9,1
pg5_5,66,9,1
pg5_5,67,9,1
pg5_5,68,9,1
pg5_5,69,9,1
pg5_5,70,9,1
pg5_5,71,9,1
pg5_5,72,9,1
pg5_5,73,9,1
pg5_5,74,9,1
pg5_5,75,9,1
pg5_5,76,9,1
pg5_5,77,9,1
pg5_5,78,10,0
pg5_5,79,10,0
pg5_5,80,10,0
pg5_5,81,10,0
pg5_5,82,10,0
pg5_5,83,10,0
pg5_5,84,10,0
pg5_5,85,10,0
pg5_5,86,10,0
pg5_5,87,10,0
pg5_5,88,10,0
pg5_5,89,10,0
pg5_5,90,10,0
pg5_5,91,10,0
pg5_5,92,10,0
pg5_5,93,10,0
pg5_5,94,10,0
pg5_5,95,10,0
pg5_5,96,10,0
pg5_5,97,10,0
pg5_6,1,0,10
pg5_6,2,0,10
pg5_6,3,0,10
pg5_6,4,0,10
pg5_6,5,0,10
pg5_6,6,0,10
pg5_6,7,0,10
pg5_6,8,0,10
pg5_6,9,0,10
pg5_6,10,0,10
pg5_6,11,0,10
pg5_6,12,0,10
pg5_6,13,0,10
pg5_6,14,0,10
pg5_6,15,0,10
pg5_6,16,0,10
pg5_6,17,0,10
pg5_6,18,0,10
pg5_6,19,1,9
pg5_6,20,1,9
pg5_6,21,1,9
pg5_6,22,1,9
pg5_6,23,1,9
pg5_6,24,2,8
pg5_6,25,2,8
pg5_6,26,2,8
pg5_6,27,3,7
pg5_6,28,3,7
pg5_6,29,4,6
pg5_6,30,3,7
pg5_6,31,5,5
pg5_6,32,6,4
pg5_6,33,6,4
pg5_6,34,6,4
pg5_6,35,7,3
pg5_6,36,6,4
pg5_6,37,6,4
pg5_6,38,7,3
pg5_6,39,9,1
pg5_6,40,9,1
pg5_6,41,9,1
pg5_6,42,9,1
pg5_6,43,9,1
pg5_6,44,9,1
pg5_6,45,9,1
pg5_6,46,9,1
pg5_6,47,9,1
pg5_6,48,9,1
pg5_6,49,9,1
pg5_6,50,9,1
pg5_6,51,9,1
pg5_6,52,9,1
pg5_6,53,9,1
pg5_6,54,9,1
pg5_6,55,9,1
pg5_6,56,9,1
pg5_6,57,9,1
pg5_6,58,9,1
pg5_6,59,9,1
pg5_6,60,9,1
pg5_6,61,9,1
pg5_6,62,9,1
pg5_6,63,9,1
pg5_6,64,9,1
pg5_6,65,9,1
pg5_6,66,9,1
pg5_6,67,9,1
pg5_6,68,9,1
pg5_6,69,9,1
pg5_6,70,9,1
pg5_6,71,9,1
pg5_6,72,9,1
pg5_6,73,9,1
pg5_6,74,9,1
pg5_6,75,9,1
pg5_6,76,9,1
pg5_6,77,9,1
pg5_6,78,9,1
pg5_6,79,9,1
pg5_6,80,9,1
pg5_6,81,9,1
pg5_6,82,9,1
pg5_6,83,9,1
pg5_6,84,9,1
pg5_6,85,9,1
pg5_6,86,9,1
pg5_6,87,9,1
pg5_6,88,9,1
pg5_6,89,9,1
pg5_6,90,9,1
pg5_6,91,9,1
pg5_6,92,9,1
pg5_6,93,9,1
pg5_6,94,9,1
pg5_6,95,9,1
pg5_6,96,9,1
pg5_6,97,9,1
pg5_7,1,0,10
pg5_7,2,0,10
pg5_7,3,0,10
pg5_7,4,0,10
pg5_7,5,0,10
pg5_7,6,0,10
pg5_7,7,0,10
pg5_7,8,0,10
pg5_7,9,0,10
pg5_7,10,0,10
pg5_7,11,0,10
pg5_7,12,0,10
pg5_7,13,0,10
pg5_7,14,0,10
pg5_7,15,0,10
pg5_7,16,0,10
pg5_7,17,0,10
pg5_7,18,0,10
pg5_7,19,0,10
pg5_7,20,0,10
pg5_7,21,0,10
pg5_7,22,0,10
pg5_7,23,0,10
pg5_7,24,0,10
pg5_7,25,0,10
pg5_7,26,0,10
pg5_7,27,1,9
pg5_7,28,2,8
pg5_7,29,3,7
pg5_7,30,3,7
pg5_7,31,4,6
pg5_7,32,4,6
pg5_7,33,4,6
pg5_7,34,4,6
pg5_7,35,4,6
pg5_7,36,4,6
pg5_7,37,4,6
pg5_7,38,6,4
pg5_7,39,6,4
pg5_7,40,7,3
pg5_7,41,8,2
pg5_7,42,8,2
pg5_7,43,9,1
pg5_7,44,9,1
pg5_7,45,9,1
pg5_7,46,9,1
pg5_7,47,9,1
pg5_7,48,9,1
pg5_7,49,9,1
pg5_7,50,9,1
pg5_7,51,9,1
pg5_7,52,9,1
pg5_7,53,9,1
pg5_7,54,9,1
pg5_7,55,9,1
pg5_7,56,9,1
pg5_7,57,9,1
pg5_7,58,9,1
pg5_7,59,9,1
pg5_7,60,9,1
pg5_7,61,9,1
pg5_7,62,9,1
pg5_7,63,9,1
pg5_7,64,9,1
pg5_7,65,9,1
pg5_7,66,9,1
pg5_7,67,9,1
pg5_7,68,9,1
pg5_7,69,9,1
pg5_7,70,9,1
pg5_7,71,9,1
pg5_7,72,9,1
pg5_7,73,9,1
pg5_7,74,9,1
pg5_7,75,9,1
pg5_7,76,9,1
pg5_7,77,9,1
pg5_7,78,9,1
pg5_7,79,9,1
pg5_7,80,9,1
pg5_7,81,9,1
pg5_7,82,9,1
pg5_7,83,9,1
pg5_7,84,9,1
pg5_7,85,9,1
pg5_7,86,9,1
pg5_7,87,9,1
pg5_7,88,9,1
pg5_7,89,9,1
pg5_7,90,9,1
pg5_7,91,9,1
pg5_7,92,9,1
pg5_7,93,9,1
pg5_7,94,9,1
pg5_7,95,9,1
pg5_7,96,9,1
pg5_7,97,9,1
pg5_8,1,0,10
pg5_8,2,0,10
pg5_8,3,0,10
pg5_8,4,0,10
pg5_8,5,0,10
pg5_8,6,0,10
pg5_8,7,0,10
pg5_8,8,0,10
pg5_8,9,0,10
pg5_8,10,0,10
pg5_8,11,0,10
pg5_8,12,0,10
pg5_8,13,0,10
pg5_8,14,0,10
pg5_8,15,0,10
pg5_8,16,0,10
pg5_8,17,0,10
pg5_8,18,0,10
pg5_8,19,1,9
pg5_8,20,1,9
pg5_8,21,1,9
pg5_8,22,2,8
pg5_8,23,2,8
pg5_8,24,2,8
pg5_8,25,2,8
pg5_8,26,3,7
pg5_8,27,3,7
pg5_8,28,4,6
pg5_8,29,5,5
pg5_8,30,4,6
pg5_8,31,5,5
pg5_8,32,5,5
pg5_8,33,5,5
pg5_8,34,5,5
pg5_8,35,5,5
pg5_8,36,6,4
pg5_8,37,6,4
pg5_8,38,6,4
pg5_8,39,6,4
pg5_8,40,7,3
pg5_8,41,7,3
pg5_8,42,8,2
pg5_8,43,7,3
pg5_8,44,8,2
pg5_8,45,8,2
pg5_8,46,8,2
pg5_8,47,8,2
pg5_8,48,8,2
pg5_8,49,8,2
pg5_8,50,8,2
pg5_8,51,8,2
pg5_8,52,8,2
pg5_8,53,8,2
pg5_8,54,8,2
pg5_8,55,8,2
pg5_8,56,9,1
pg5_8,57,9,1
pg5_8,58,9,1
pg5_8,59,9,1
pg5_8,60,9,1
pg5_8,61,9,1
pg5_8,62,9,1
pg5_8,63,10,0
pg5_8,64,10,0
pg5_8,65,10,0
pg5_8,66,10,0
pg5_8,67,10,0
pg5_8,68,10,0
pg5_8,69,10,0
pg5_8,70,10,0
pg5_8,71,10,0
pg5_8,72,10,0
pg5_8,73,10,0
pg5_8,74,10,0
pg5_8,75,10,0
pg5_8,76,10,0
pg5_8,77,10,0
pg5_8,78,10,0
pg5_8,79,10,0
pg5_8,80,10,0
pg5_8,81,10,0
pg5_8,82,10,0
pg5_8,83,10,0
pg5_8,84,10,0
pg5_8,85,10,0
pg5_8,86,10,0
pg5_8,87,10,0
pg5_8,88,10,0
pg5_8,89,10,0
pg5_8,90,10,0
pg5_8,91,10,0
pg5_8,92,10,0
pg5_8,93,10,0
pg5_8,94,10,0
pg5_8,95,10,0
pg5_8,96,10,0
pg5_8,97,10,0
pg6_1,1,0,10
pg6_1,2,0,10
pg6_1,3,0,10
pg6_1,4,0,10
pg6_1,5,0,10
pg6_1,6,0,10
pg6_1,7,0,10
pg6_1,8,1,9
pg6_1,9,1,9
pg6_1,10,1,9
pg6_1,11,1,9
pg6_1,12,1,9
pg6_1,13,1,9
pg6_1,14,2,8
pg6_1,15,2,8
pg6_1,16,2,8
pg6_1,17,2,8
pg6_1,18,3,7
pg6_1,19,3,7
pg6_1,20,5,5
pg6_1,21,6,4
pg6_1,22,7,3
pg6_1,23,7,3
pg6_1,24,8,2
pg6_1,25,8,2
pg6_1,26,8,2
pg6_1,27,8,2
pg6_1,28,8,2
pg6_1,29,8,2
pg6_1,30,8,2
pg6_1,31,9,1
pg6_1,32,9,1
pg6_1,33,9,1
pg6_1,34,9,1
pg6_1,35,9,1
pg6_1,36,9,1
pg6_1,37,9,1
pg6_1,38,9,1
pg6_1,39,9,1
pg6_1,40,9,1
pg6_1,41,9,1
pg6_1,42,9,1
pg6_1,43,9,1
pg6_1,44,9,1
pg6_1,45,9,1
pg6_1,46,9,1
pg6_1,47,9,1
pg6_1,48,9,1
pg6_1,49,9,1
pg6_1,50,9,1
pg6_1,51,9,1
pg6_1,52,9,1
pg6_1,53,9,1
pg6_1,54,9,1
pg6_1,55,9,1
pg6_1,56,9,1
pg6_1,57,9,1
pg6_1,58,9,1
pg6_1,59,9,1
pg6_1,60,9,1
pg6_1,61,9,1
pg6_1,62,9,1
pg6_1,63,9,1
pg6_1,64,9,1
pg6_1,65,9,1
pg6_1,66,9,1
pg6_1,67,9,1
pg6_1,68,9,1
pg6_1,69,9,1
pg6_1,70,9,1
pg6_1,71,9,1
pg6_1,72,9,1
pg6_1,73,9,1
pg6_1,74,9,1
pg6_1,75,9,1
pg6_1,76,9,1
pg6_1,77,9,1
pg6_1,78,10,0
pg6_1,79,10,0
pg6_1,80,10,0
pg6_1,81,10,0
pg6_1,82,10,0
pg6_1,83,10,0
pg6_1,84,10,0
pg6_1,85,10,0
pg6_1,86,10,0
pg6_1,87,10,0
pg6_1,88,10,0
pg6_1,89,10,0
pg6_1,90,10,0
pg6_1,91,10,0
pg6_1,92,10,0
pg6_1,93,10,0
pg6_1,94,10,0
pg6_1,95,10,0
pg6_1,96,10,0
pg6_1,97,10,0
pg6_10,1,0,10
pg6_10,2,0,10
pg6_10,3,0,10
pg6_10,4,0,10
pg6_10,5,0,10
pg6_10,6,0,10
pg6_10,7,0,10
pg6_10,8,0,10
pg6_10,9,0,10
pg6_10,10,0,10
pg6_10,11,0,10
pg6_10,12,0,10
pg6_10,13,0,10
pg6_10,14,0,10
pg6_10,15,1,9
pg6_10,16,2,8
pg6_10,17,2,8
pg6_10,18,2,8
pg6_10,19,3,7
pg6_10,20,4,6
pg6_10,21,4,6
pg6_10,22,4,6
pg6_10,23,4,6
pg6_10,24,6,4
pg6_10,25,6,4
pg6_10,26,7,3
pg6_10,27,7,3
pg6_10,28,8,2
pg6_10,29,8,2
pg6_10,30,8,2
pg6_10,31,8,2
pg6_10,32,9,1
pg6_10,33,9,1
pg6_10,34,9,1
pg6_10,35,9,1
pg6_10,36,10,0
pg6_10,37,10,0
pg6_10,38,10,0
pg6_10,39,10,0
pg6_10,40,10,0
pg6_10,41,10,0
pg6_10,42,10,0
pg6_10,43,10,0
pg6_10,44,10,0
pg6_10,45,10,0
pg6_10,46,10,0
pg6_10,47,10,0
pg6_10,48,10,0
pg6_10,49,10,0
pg6_10,50,10,0
pg6_10,51,10,0
pg6_10,52,10,0
pg6_10,53,10,0
pg6_10,54,10,0
pg6_10,55,10,0
pg6_10,56,10,0
pg6_10,57,10,0
pg6_10,58,10,0
pg6_10,59,10,0
pg6_10,60,10,0
pg6_10,61,10,0
pg6_10,62,10,0
pg6_10,63,10,0
pg6_10,64,10,0
pg6_10,65,10,0
pg6_10,66,10,0
pg6_10,67,10,0
pg6_10,68,10,0
pg6_10,69,10,0
pg6_10,70,10,0
pg6_10,71,10,0
pg6_10,72,10,0
pg6_10,73,10,0
pg6_10,74,10,0
pg6_10,75,10,0
pg6_10,76,10,0
pg6_10,77,10,0
pg6_10,78,10,0
pg6_10,79,10,0
pg6_10,80,10,0
pg6_10,81,10,0
pg6_10,82,10,0
pg6_10,83,10,0
pg6_10,84,10,0
pg6_10,85,10,0
pg6_10,86,10,0
pg6_10,87,10,0
pg6_10,88,10,0
pg6_10,89,10,0
pg6_10,90,10,0
pg6_10,91,10,0
pg6_10,92,10,0
pg6_10,93,10,0
pg6_10,94,10,0
pg6_10,95,10,0
pg6_10,96,10,0
pg6_10,97,10,0
pg6_11,1,0,10
pg6_11,2,0,10
pg6_11,3,0,10
pg6_11,4,0,10
pg6_11,5,0,10
pg6_11,6,0,10
pg6_11,7,0,10
pg6_11,8,0,10
pg6_11,9,0,10
pg6_11,10,0,10
pg6_11,11,0,10
pg6_11,12,0,10
pg6_11,13,0,10
pg6_11,14,0,10
pg6_11,15,0,10
pg6_11,16,0,10
pg6_11,17,0,10
pg6_11,18,1,9
pg6_11,19,1,9
pg6_11,20,1,9
pg6_11,21,1,9
pg6_11,22,1,9
pg6_11,23,1,9
pg6_11,24,1,9
pg6_11,25,2,8
pg6_11,26,2,8
pg6_11,27,3,7
pg6_11,28,4,6
pg6_11,29,5,5
pg6_11,30,5,5
pg6_11,31,5,5
pg6_11,32,6,4
pg6_11,33,6,4
pg6_11,34,6,4
pg6_11,35,6,4
pg6_11,36,6,4
pg6_11,37,6,4
pg6_11,38,6,4
pg6_11,39,6,4
pg6_11,40,6,4
pg6_11,41,7,3
pg6_11,42,7,3
pg6_11,43,7,3
pg6_11,44,7,3
pg6_11,45,7,3
pg6_11,46,7,3
pg6_11,47,7,3
pg6_11,48,7,3
pg6_11,49,7,3
pg6_11,50,8,2
pg6_11,51,8,2
pg6_11,52,8,2
pg6_11,53,9,1
pg6_11,54,9,1
pg6_11,55,9,1
pg6_11,56,9,1
pg6_11,57,9,1
pg6_11,58,9,1
pg6_11,59,9,1
pg6_11,60,9,1
pg6_11,61,10,0
pg6_11,62,10,0
pg6_11,63,10,0
pg6_11,64,10,0
pg6_11,65,10,0
pg6_11,66,10,0
pg6_11,67,10,0
pg6_11,68,10,0
pg6_11,69,10,0
pg6_11,70,10,0
pg6_11,71,10,0
pg6_11,72,10,0
pg6_11,73,10,0
pg6_11,74,10,0
pg6_11,75,10,0
pg6_11,76,10,0
pg6_11,77,10,0
pg6_11,78,10,0
pg6_11,79,10,0
pg6_11,80,10,0
pg6_11,81,10,0
pg6_11,82,10,0
pg6_11,83,10,0
pg6_11,84,10,0
pg6_11,85,10,0
pg6_11,86,10,0
pg6_11,87,10,0
pg6_11,88,10,0
pg6_11,89,10,0
pg6_11,90,10,0
pg6_11,91,10,0
pg6_11,92,10,0
pg6_11,93,10,0
pg6_11,94,10,0
pg6_11,95,10,0
pg6_11,96,10,0
pg6_11,97,10,0
