group,frame,pg_im_count,pg_el_count,total_objects
pg3_4,74,1,9,10
pg3_4,75,1,9,10
pg3_4,76,1,9,10
pg3_4,77,1,9,10
pg3_4,78,1,9,10
pg3_4,79,1,9,10
pg3_4,80,1,9,10
pg3_4,81,1,9,10
pg3_4,82,1,9,10
pg3_4,83,1,9,10
pg3_4,84,1,9,10
pg3_4,85,1,9,10
pg3_4,86,1,9,10
pg3_4,87,1,9,10
pg3_4,88,1,9,10
pg3_4,89,1,9,10
pg3_4,90,1,9,10
pg3_4,91,1,9,10
pg3_4,92,1,9,10
pg3_4,93,1,9,10
pg3_4,94,1,9,10
pg3_4,95,1,9,10
pg3_4,96,1,9,10
pg3_4,97,1,9,10
pg3_5,1,10,0,10
pg3_5,2,10,0,10
pg3_5,3,10,0,10
pg3_5,4,10,0,10
pg3_5,5,10,0,10
pg3_5,6,10,0,10
pg3_5,7,10,0,10
pg3_5,8,10,0,10
pg3_5,9,10,0,10
pg3_5,10,10,0,10
pg3_5,11,10,0,10
pg3_5,12,9,1,10
pg3_5,13,8,2,10
pg3_5,14,8,2,10
pg3_5,15,8,2,10
pg3_5,16,7,3,10
pg3_5,17,6,4,10
pg3_5,18,5,5,10
pg3_5,19,5,5,10
pg3_5,20,5,5,10
pg3_5,21,5,5,10
pg3_5,22,5,5,10
pg3_5,23,5,5,10
pg3_5,24,5,5,10
pg3_5,25,5,5,10
pg3_5,26,4,6,10
pg3_5,27,4,6,10
pg3_5,28,4,6,10
pg3_5,29,4,6,10
pg3_5,30,3,7,10
pg3_5,31,2,8,10
pg3_5,32,1,9,10
pg3_5,33,1,9,10
pg3_5,34,1,9,10
pg3_5,35,1,9,10
pg3_5,36,0,10,10
pg3_5,37,0,10,10
pg3_5,38,0,10,10
pg3_5,39,0,10,10
pg3_5,40,0,10,10
pg3_5,41,0,10,10
pg3_5,42,0,10,10
pg3_5,43,0,10,10
pg3_5,44,0,10,10
pg3_5,45,0,10,10
pg3_5,46,0,10,10
pg3_5,47,0,10,10
pg3_5,48,0,10,10
pg3_5,49,0,10,10
pg3_5,50,0,10,10
pg3_5,51,0,10,10
pg3_5,52,0,10,10
pg3_5,53,0,10,10
pg3_5,54,0,10,10
pg3_5,55,0,10,10
pg3_5,56,0,10,10
pg3_5,57,0,10,10
pg3_5,58,0,10,10
pg3_5,59,0,10,10
pg3_5,60,0,10,10
pg3_5,61,0,10,10
pg3_5,62,0,10,10
pg3_5,63,0,10,10
pg3_5,64,0,10,10
pg3_5,65,0,10,10
pg3_5,66,0,10,10
pg3_5,67,0,10,10
pg3_5,68,0,10,10
pg3_5,69,0,10,10
pg3_5,70,0,10,10
pg3_5,71,0,10,10
pg3_5,72,0,10,10
pg3_5,73,0,10,10
pg3_5,74,0,10,10
pg3_5,75,0,10,10
pg3_5,76,0,10,10
pg3_5,77,0,10,10
pg3_5,78,0,10,10
pg3_5,79,0,10,10
pg3_5,80,0,10,10
pg3_5,81,0,10,10
pg3_5,82,0,10,10
pg3_5,83,0,10,10
pg3_5,84,0,10,10
pg3_5,85,0,10,10
pg3_5,86,0,10,10
pg3_5,87,0,10,10
pg3_5,88,0,10,10
pg3_5,89,0,10,10
pg3_5,90,0,10,10
pg3_5,91,0,10,10
pg3_5,92,0,10,10
pg3_5,93,0,10,10
pg3_5,94,0,10,10
pg3_5,95,0,10,10
pg3_5,96,0,10,10
pg3_5,97,0,10,10
pg3_7,1,10,0,10
pg3_7,2,10,0,10
pg3_7,3,10,0,10
pg3_7,4,10,0,10
pg3_7,5,10,0,10
pg3_7,6,10,0,10
pg3_7,7,10,0,10
pg3_7,8,9,1,10
pg3_7,9,9,1,10
pg3_7,10,9,1,10
pg3_7,11,9,1,10
pg3_7,12,9,1,10
pg3_7,13,9,1,10
pg3_7,14,7,3,10
pg3_7,15,7,3,10
pg3_7,16,6,4,10
pg3_7,17,5,5,10
pg3_7,18,5,5,10
pg3_7,19,5,5,10
pg3_7,20,5,5,10
pg3_7,21,5,5,10
pg3_7,22,5,5,10
pg3_7,23,6,4,10
pg3_7,24,5,5,10
pg3_7,25,5,5,10
pg3_7,26,5,5,10
pg3_7,27,5,5,10
pg3_7,28,4,6,10
pg3_7,29,4,6,10
pg3_7,30,4,6,10
pg3_7,31,4,6,10
pg3_7,32,4,6,10
pg3_7,33,4,6,10
pg3_7,34,4,6,10
pg3_7,35,3,7,10
pg3_7,36,3,7,10
pg3_7,37,3,7,10
pg3_7,38,3,7,10
pg3_7,39,3,7,10
pg3_7,40,3,7,10
pg3_7,41,3,7,10
pg3_7,42,3,7,10
pg3_7,43,3,7,10
pg3_7,44,3,7,10
pg3_7,45,3,7,10
pg3_7,46,3,7,10
pg3_7,47,3,7,10
pg3_7,48,3,7,10
pg3_7,49,3,7,10
pg3_7,50,3,7,10
pg3_7,51,3,7,10
pg3_7,52,3,7,10
pg3_7,53,3,7,10
pg3_7,54,3,7,10
pg3_7,55,3,7,10
pg3_7,56,3,7,10
pg3_7,57,3,7,10
pg3_7,58,3,7,10
pg3_7,59,3,7,10
pg3_7,60,3,7,10
pg3_7,61,3,7,10
pg3_7,62,3,7,10
pg3_7,63,3,7,10
pg3_7,64,3,7,10
pg3_7,65,3,7,10
pg3_7,66,3,7,10
pg3_7,67,3,7,10
pg3_7,68,3,7,10
pg3_7,69,3,7,10
pg3_7,70,3,7,10
pg3_7,71,3,7,10
pg3_7,72,3,7,10
pg3_7,73,3,7,10
pg3_7,74,3,7,10
pg3_7,75,3,7,10
pg3_7,76,3,7,10
pg3_7,77,3,7,10
pg3_7,78,3,7,10
pg3_7,79,3,7,10
pg3_7,80,3,7,10
pg3_7,81,3,7,10
pg3_7,82,3,7,10
pg3_7,83,3,7,10
pg3_7,84,3,7,10
pg3_7,85,3,7,10
pg3_7,86,3,7,10
pg3_7,87,3,7,10
pg3_7,88,3,7,10
pg3_7,89,3,7,10
pg3_7,90,3,7,10
pg3_7,91,3,7,10
pg3_7,92,3,7,10
pg3_7,93,3,7,10
pg3_7,94,3,7,10
pg3_7,95,3,7,10
pg3_7,96,3,7,10
pg3_7,97,3,7,10
pg3_8,1,10,0,10
pg3_8,2,10,0,10
pg3_8,3,10,0,10
pg3_8,4,10,0,10
pg3_8,5,10,0,10
pg3_8,6,10,0,10
pg3_8,7,10,0,10
pg3_8,8,10,0,10
pg3_8,9,9,1,10
pg3_8,10,9,1,10
pg3_8,11,9,1,10
pg3_8,12,8,2,10
pg3_8,13,8,2,10
pg3_8,14,6,4,10
pg3_8,15,6,4,10
pg3_8,16,6,4,10
pg3_8,17,6,4,10
pg3_8,18,6,4,10
pg3_8,19,6,4,10
pg3_8,20,6,4,10
pg3_8,21,5,5,10
pg3_8,22,5,5,10
pg3_8,23,4,6,10
pg3_8,24,4,6,10
pg3_8,25,4,6,10
pg3_8,26,4,6,10
pg3_8,27,4,6,10
pg3_8,28,4,6,10
pg3_8,29,4,6,10
pg3_8,30,4,6,10
pg3_8,31,4,6,10
pg3_8,32,4,6,10
pg3_8,33,4,6,10
pg3_8,34,4,6,10
pg3_8,35,3,7,10
pg3_8,36,3,7,10
pg3_8,37,3,7,10
pg3_8,38,3,7,10
pg3_8,39,3,7,10
pg3_8,40,3,7,10
pg3_8,41,3,7,10
pg3_8,42,3,7,10
pg3_8,43,3,7,10
pg3_8,44,3,7,10
pg3_8,45,3,7,10
pg3_8,46,3,7,10
pg3_8,47,3,7,10
pg3_8,48,3,7,10
pg3_8,49,3,7,10
pg3_8,50,3,7,10
pg3_8,51,3,7,10
pg3_8,52,3,7,10
pg3_8,53,3,7,10
pg3_8,54,3,7,10
pg3_8,55,3,7,10
pg3_8,56,3,7,10
pg3_8,57,3,7,10
pg3_8,58,3,7,10
pg3_8,59,3,7,10
pg3_8,60,3,7,10
pg3_8,61,3,7,10
pg3_8,62,3,7,10
pg3_8,63,3,7,10
pg3_8,64,3,7,10
pg3_8,65,3,7,10
pg3_8,66,3,7,10
pg3_8,67,3,7,10
pg3_8,68,3,7,10
pg3_8,69,3,7,10
pg3_8,70,3,7,10
pg3_8,71,3,7,10
pg3_8,72,3,7,10
pg3_8,73,3,7,10
pg3_8,74,3,7,10
pg3_8,75,3,7,10
pg3_8,76,3,7,10
pg3_8,77,3,7,10
pg3_8,78,3,7,10
pg3_8,79,3,7,10
pg3_8,80,3,7,10
pg3_8,81,3,7,10
pg3_8,82,3,7,10
pg3_8,83,3,7,10
pg3_8,84,3,7,10
pg3_8,85,3,7,10
pg3_8,86,3,7,10
pg3_8,87,3,7,10
pg3_8,88,3,7,10
pg3_8,89,3,7,10
pg3_8,90,3,7,10
pg3_8,91,3,7,10
pg3_8,92,3,7,10
pg3_8,93,3,7,10
pg3_8,94,3,7,10
pg3_8,95,3,7,10
pg3_8,96,3,7,10
pg3_8,97,3,7,10
pg3_9,1,10,0,10
pg3_9,2,10,0,10
pg3_9,3,10,0,10
pg3_9,4,10,0,10
pg3_9,5,10,0,10
pg3_9,6,10,0,10
pg3_9,7,10,0,10
pg3_9,8,10,0,10
pg3_9,9,10,0,10
pg3_9,10,9,1,10
pg3_9,11,9,1,10
pg3_9,12,9,1,10
pg3_9,13,9,1,10
pg3_9,14,9,1,10
pg3_9,15,9,1,10
pg3_9,16,9,1,10
pg3_9,17,8,2,10
pg3_9,18,7,3,10
pg3_9,19,7,3,10
pg3_9,20,7,3,10
pg3_9,21,7,3,10
pg3_9,22,7,3,10
pg3_9,23,7,3,10
pg3_9,24,7,3,10
pg3_9,25,6,4,10
pg3_9,26,6,4,10
pg3_9,27,6,4,10
pg3_9,28,6,4,10
pg3_9,29,5,5,10
pg3_9,30,3,7,10
pg3_9,31,3,7,10
pg3_9,32,3,7,10
pg3_9,33,3,7,10
pg3_9,34,3,7,10
pg3_9,35,3,7,10
pg3_9,36,3,7,10
pg3_9,37,3,7,10
pg3_9,38,3,7,10
pg3_9,39,3,7,10
pg3_9,40,3,7,10
pg3_9,41,3,7,10
pg3_9,42,3,7,10
pg3_9,43,3,7,10
pg3_9,44,2,8,10
pg3_9,45,3,7,10
pg3_9,46,2,8,10
pg3_9,47,2,8,10
pg3_9,48,2,8,10
pg3_9,49,2,8,10
pg3_9,50,2,8,10
pg3_9,51,2,8,10
pg3_9,52,2,8,10
pg3_9,53,2,8,10
pg3_9,54,2,8,10
pg3_9,55,2,8,10
pg3_9,56,2,8,10
pg3_9,57,2,8,10
pg3_9,58,2,8,10
pg3_9,59,2,8,10
pg3_9,60,2,8,10
pg3_9,61,2,8,10
pg3_9,62,2,8,10
pg3_9,63,2,8,10
pg3_9,64,2,8,10
pg3_9,65,2,8,10
pg3_9,66,2,8,10
pg3_9,67,2,8,10
pg3_9,68,2,8,10
pg3_9,69,2,8,10
pg3_9,70,2,8,10
pg3_9,71,2,8,10
pg3_9,72,2,8,10
pg3_9,73,2,8,10
pg3_9,74,2,8,10
pg3_9,75,2,8,10
pg3_9,76,2,8,10
pg3_9,77,2,8,10
pg3_9,78,2,8,10
pg3_9,79,2,8,10
pg3_9,80,2,8,10
pg3_9,81,2,8,10
pg3_9,82,2,8,10
pg3_9,83,2,8,10
pg3_9,84,2,8,10
pg3_9,85,2,8,10
pg3_9,86,2,8,10
pg3_9,87,2,8,10
pg3_9,88,2,8,10
pg3_9,89,2,8,10
pg3_9,90,2,8,10
pg3_9,91,2,8,10
pg3_9,92,2,8,10
pg3_9,93,2,8,10
pg3_9,94,2,8,10
pg3_9,95,2,8,10
pg3_9,96,2,8,10
pg3_9,97,2,8,10
pg4_1,1,10,0,10
pg4_1,2,10,0,10
pg4_1,3,8,2,10
pg4_1,4,8,2,10
pg4_1,5,8,2,10
pg4_1,6,8,2,10
pg4_1,7,8,2,10
pg4_1,8,8,2,10
pg4_1,9,8,2,10
pg4_1,10,8,2,10
pg4_1,11,8,2,10
pg4_1,12,8,2,10
pg4_1,13,8,2,10
pg4_1,14,7,3,10
pg4_1,15,7,3,10
pg4_1,16,7,3,10
pg4_1,17,7,3,10
pg4_1,18,7,3,10
pg4_1,19,7,3,10
pg4_1,20,7,3,10
pg4_1,21,7,3,10
pg4_1,22,7,3,10
pg4_1,23,7,3,10
pg4_1,24,7,3,10
pg4_1,25,6,4,10
pg4_1,26,5,5,10
pg4_1,27,5,5,10
pg4_1,28,5,5,10
pg4_1,29,5,5,10
pg4_1,30,5,5,10
pg4_1,31,5,5,10
pg4_1,32,5,5,10
pg4_1,33,5,5,10
pg4_1,34,4,6,10
pg4_1,35,5,5,10
pg4_1,36,4,6,10
pg4_1,37,4,6,10
pg4_1,38,3,7,10
pg4_1,39,3,7,10
pg4_1,40,3,7,10
pg4_1,41,3,7,10
pg4_1,42,3,7,10
pg4_1,43,3,7,10
pg4_1,44,3,7,10
pg4_1,45,3,7,10
pg4_1,46,3,7,10
pg4_1,47,3,7,10
pg4_1,48,2,8,10
pg4_1,49,2,8,10
pg4_1,50,2,8,10
pg4_1,51,2,8,10
pg4_1,52,2,8,10
pg4_1,53,2,8,10
pg4_1,54,2,8,10
pg4_1,55,2,8,10
pg4_1,56,2,8,10
pg4_1,57,2,8,10
pg4_1,58,2,8,10
pg4_1,59,2,8,10
pg4_1,60,2,8,10
pg4_1,61,2,8,10
pg4_1,62,2,8,10
pg4_1,63,2,8,10
pg4_1,64,2,8,10
pg4_1,65,2,8,10
pg4_1,66,2,8,10
pg4_1,67,2,8,10
pg4_1,68,2,8,10
pg4_1,69,2,8,10
pg4_1,70,2,8,10
pg4_1,71,2,8,10
pg4_1,72,2,8,10
pg4_1,73,2,8,10
pg4_1,74,2,8,10
pg4_1,75,2,8,10
pg4_1,76,2,8,10
pg4_1,77,2,8,10
pg4_1,78,2,8,10
pg4_1,79,2,8,10
pg4_1,80,2,8,10
pg4_1,81,2,8,10
pg4_1,82,2,8,10
pg4_1,83,2,8,10
pg4_1,84,2,8,10
pg4_1,85,2,8,10
pg4_1,86,2,8,10
pg4_1,87,2,8,10
pg4_1,88,2,8,10
pg4_1,89,2,8,10
pg4_1,90,2,8,10
pg4_1,91,2,8,10
pg4_1,92,2,8,10
pg4_1,93,2,8,10
pg4_1,94,2,8,10
pg4_1,95,2,8,10
pg4_1,96,2,8,10
pg4_1,97,2,8,10
pg4_10,1,11,0,11
pg4_10,2,11,0,11
pg4_10,3,11,0,11
pg4_10,4,11,0,11
pg4_10,5,11,0,11
pg4_10,6,11,0,11
pg4_10,7,11,0,11
pg4_10,8,11,0,11
pg4_10,9,11,0,11
pg4_10,10,11,0,11
pg4_10,11,11,0,11
pg4_10,12,11,0,11
pg4_10,13,11,0,11
pg4_10,14,11,0,11
pg4_10,15,11,0,11
pg4_10,16,11,0,11
pg4_10,17,11,0,11
pg4_10,18,11,0,11
pg4_10,19,11,0,11
pg4_10,20,10,1,11
pg4_10,21,10,1,11
pg4_10,22,9,2,11
pg4_10,23,9,2,11
pg4_10,24,9,2,11
pg4_10,25,8,3,11
pg4_10,26,9,2,11
pg4_10,27,9,2,11
pg4_10,28,8,3,11
pg4_10,29,7,4,11
pg4_10,30,7,4,11
pg4_10,31,6,5,11
pg4_10,32,5,6,11
pg4_10,33,4,7,11
pg4_10,34,4,7,11
pg4_10,35,3,8,11
pg4_10,36,3,8,11
pg4_10,37,2,9,11
pg4_10,38,3,8,11
pg4_10,39,3,8,11
pg4_10,40,2,9,11
pg4_10,41,1,10,11
pg4_10,42,1,10,11
pg4_10,43,1,10,11
pg4_10,44,1,10,11
pg4_10,45,1,10,11
pg4_10,46,1,10,11
pg4_10,47,1,10,11
pg4_10,48,1,10,11
pg4_10,49,1,10,11
pg4_10,50,0,11,11
pg4_10,51,0,11,11
pg4_10,52,0,11,11
pg4_10,53,0,11,11
pg4_10,54,0,11,11
pg4_10,55,0,11,11
pg4_10,56,0,11,11
pg4_10,57,0,11,11
pg4_10,58,0,11,11
pg4_10,59,0,11,11
pg4_10,60,0,11,11
pg4_10,61,0,11,11
pg4_10,62,0,11,11
pg4_10,63,0,11,11
pg4_10,64,0,11,11
pg4_10,65,0,11,11
pg4_10,66,0,11,11
pg4_10,67,0,11,11
pg4_10,68,0,11,11
pg4_10,69,0,11,11
pg4_10,70,0,11,11
pg4_10,71,0,11,11
pg4_10,72,0,11,11
pg4_10,73,0,11,11
pg4_10,74,0,11,11
pg4_10,75,0,11,11
pg4_10,76,0,11,11
pg4_10,77,0,11,11
pg4_10,78,0,11,11
pg4_10,79,0,11,11
pg4_10,80,0,11,11
pg4_10,81,0,11,11
pg4_10,82,0,11,11
pg4_10,83,0,11,11
pg4_10,84,0,11,11
pg4_10,85,0,11,11
pg4_10,86,0,11,11
pg4_10,87,0,11,11
pg4_10,88,0,11,11
pg4_10,89,0,11,11
pg4_10,90,0,11,11
pg4_10,91,0,11,11
pg4_10,92,0,11,11
pg4_10,93,0,11,11
pg4_10,94,0,11,11
pg4_10,95,0,11,11
pg4_10,96,0,11,11
pg4_10,97,0,11,11
pg4_11,1,10,0,10
pg4_11,2,10,0,10
pg4_11,3,10,0,10
pg4_11,4,10,0,10
pg4_11,5,10,0,10
pg4_11,6,10,0,10
pg4_11,7,10,0,10
pg4_11,8,10,0,10
pg4_11,9,10,0,10
pg4_11,10,10,0,10
pg4_11,11,10,0,10
pg4_11,12,10,0,10
pg4_11,13,9,1,10
pg4_11,14,10,0,10
pg4_11,15,9,1,10
pg4_11,16,9,1,10
pg4_11,17,9,1,10
pg4_11,18,9,1,10
pg4_11,19,9,1,10
pg4_11,20,9,1,10
pg4_11,21,8,2,10
pg4_11,22,8,2,10
pg4_11,23,8,2,10
pg4_11,24,7,3,10
pg4_11,25,8,2,10
pg4_11,26,7,3,10
pg4_11,27,6,4,10
pg4_11,28,5,5,10
pg4_11,29,4,6,10
pg4_11,30,4,6,10
pg4_11,31,3,7,10
pg4_11,32,3,7,10
pg4_11,33,2,8,10
pg4_11,34,2,8,10
pg4_11,35,2,8,10
pg4_11,36,2,8,10
pg4_11,37,2,8,10
pg4_11,38,2,8,10
pg4_11,39,2,8,10
pg4_11,40,2,8,10
pg4_11,41,2,8,10
pg4_11,42,2,8,10
pg4_11,43,2,8,10
pg4_11,44,2,8,10
pg4_11,45,1,9,10
pg4_11,46,1,9,10
pg4_11,47,1,9,10
pg4_11,48,1,9,10
pg4_11,49,1,9,10
pg4_11,50,1,9,10
pg4_11,51,1,9,10
pg4_11,52,1,9,10
pg4_11,53,1,9,10
pg4_11,54,1,9,10
pg4_11,55,1,9,10
pg4_11,56,1,9,10
pg4_11,57,1,9,10
pg4_11,58,1,9,10
pg4_11,59,1,9,10
pg4_11,60,1,9,10
pg4_11,61,1,9,10
pg4_11,62,1,9,10
pg4_11,63,1,9,10
pg4_11,64,1,9,10
pg4_11,65,1,9,10
pg4_11,66,1,9,10
pg4_11,67,1,9,10
pg4_11,68,1,9,10
pg4_11,69,1,9,10
pg4_11,70,1,9,10
pg4_11,71,1,9,10
pg4_11,72,1,9,10
pg4_11,73,1,9,10
pg4_11,74,1,9,10
pg4_11,75,1,9,10
pg4_11,76,1,9,10
pg4_11,77,1,9,10
pg4_11,78,1,9,10
pg4_11,79,1,9,10
pg4_11,80,1,9,10
pg4_11,81,1,9,10
pg4_11,82,0,10,10
pg4_11,83,0,10,10
pg4_11,84,0,10,10
pg4_11,85,0,10,10
pg4_11,86,0,10,10
pg4_11,87,0,10,10
pg4_11,88,0,10,10
pg4_11,89,0,10,10
pg4_11,90,0,10,10
pg4_11,91,0,10,10
pg4_11,92,0,10,10
pg4_11,93,0,10,10
pg4_11,94,0,10,10
pg4_11,95,0,10,10
pg4_11,96,0,10,10
pg4_11,97,0,10,10
pg4_12,1,10,0,10
pg4_12,2,10,0,10
pg4_12,3,10,0,10
pg4_12,4,10,0,10
pg4_12,5,10,0,10
pg4_12,6,10,0,10
pg4_12,7,10,0,10
pg4_12,8,10,0,10
pg4_12,9,10,0,10
pg4_12,10,10,0,10
pg4_12,11,9,1,10
pg4_12,12,10,0,10
pg4_12,13,9,1,10
pg4_12,14,9,1,10
pg4_12,15,9,1,10
pg4_12,16,9,1,10
pg4_12,17,9,1,10
pg4_12,18,8,2,10
pg4_12,19,8,2,10
pg4_12,20,8,2,10
pg4_12,21,7,3,10
pg4_12,22,7,3,10
pg4_12,23,7,3,10
pg4_12,24,7,3,10
pg4_12,25,7,3,10
pg4_12,26,7,3,10
pg4_12,27,7,3,10
pg4_12,28,6,4,10
pg4_12,29,6,4,10
pg4_12,30,6,4,10
pg4_12,31,6,4,10
pg4_12,32,6,4,10
pg4_12,33,6,4,10
pg4_12,34,6,4,10
pg4_12,35,6,4,10
pg4_12,36,6,4,10
pg4_12,37,6,4,10
pg4_12,38,6,4,10
pg4_12,39,6,4,10
pg4_12,40,6,4,10
pg4_12,41,6,4,10
pg4_12,42,6,4,10
pg4_12,43,5,5,10
pg4_12,44,5,5,10
pg4_12,45,4,6,10
pg4_12,46,4,6,10
pg4_12,47,3,7,10
pg4_12,48,3,7,10
pg4_12,49,3,7,10
pg4_12,50,3,7,10
pg4_12,51,3,7,10
pg4_12,52,3,7,10
pg4_12,53,3,7,10
pg4_12,54,3,7,10
pg4_12,55,3,7,10
pg4_12,56,3,7,10
pg4_12,57,3,7,10
pg4_12,58,3,7,10
pg4_12,59,3,7,10
pg4_12,60,3,7,10
pg4_12,61,3,7,10
pg4_12,62,3,7,10
pg4_12,63,3,7,10
pg4_12,64,3,7,10
pg4_12,65,3,7,10
pg4_12,66,2,8,10
pg4_12,67,2,8,10
pg4_12,68,2,8,10
pg4_12,69,1,9,10
pg4_12,70,1,9,10
pg4_12,71,1,9,10
pg4_12,72,1,9,10
pg4_12,73,1,9,10
pg4_12,74,1,9,10
pg4_12,75,1,9,10
pg4_12,76,1,9,10
pg4_12,77,1,9,10
pg4_12,78,1,9,10
pg4_12,79,1,9,10
pg4_12,80,1,9,10
pg4_12,81,1,9,10
pg4_12,82,1,9,10
pg4_12,83,1,9,10
pg4_12,84,1,9,10
pg4_12,85,1,9,10
pg4_12,86,1,9,10
pg4_12,87,1,9,10
pg4_12,88,1,9,10
pg4_12,89,1,9,10
pg4_12,90,1,9,10
pg4_12,91,1,9,10
pg4_12,92,1,9,10
pg4_12,93,1,9,10
pg4_12,94,1,9,10
pg4_12,95,1,9,10
pg4_12,96,1,9,10
pg4_12,97,1,9,10
pg4_2,1,10,0,10
pg4_2,2,10,0,10
pg4_2,3,10,0,10
pg4_2,4,10,0,10
pg4_2,5,10,0,10
pg4_2,6,10,0,10
pg4_2,7,10,0,10
pg4_2,8,10,0,10
pg4_2,9,10,0,10
pg4_2,10,10,0,10
pg4_2,11,10,0,10
pg4_2,12,10,0,10
pg4_2,13,10,0,10
pg4_2,14,10,0,10
pg4_2,15,9,1,10
pg4_2,16,9,1,10
pg4_2,17,9,1,10
pg4_2,18,9,1,10
pg4_2,19,9,1,10
pg4_2,20,9,1,10
pg4_2,21,9,1,10
pg4_2,22,8,2,10
pg4_2,23,6,4,10
pg4_2,24,4,6,10
pg4_2,25,4,6,10
pg4_2,26,3,7,10
pg4_2,27,3,7,10
pg4_2,28,3,7,10
pg4_2,29,3,7,10
pg4_2,30,2,8,10
pg4_2,31,2,8,10
pg4_2,32,2,8,10
pg4_2,33,2,8,10
pg4_2,34,2,8,10
pg4_2,35,2,8,10
pg4_2,36,2,8,10
pg4_2,37,2,8,10
pg4_2,38,2,8,10
pg4_2,39,2,8,10
pg4_2,40,2,8,10
pg4_2,41,2,8,10
pg4_2,42,2,8,10
pg4_2,43,2,8,10
pg4_2,44,2,8,10
pg4_2,45,2,8,10
pg4_2,46,2,8,10
pg4_2,47,2,8,10
pg4_2,48,2,8,10
pg4_2,49,2,8,10
pg4_2,50,2,8,10
pg4_2,51,2,8,10
pg4_2,52,2,8,10
pg4_2,53,2,8,10
pg4_2,54,2,8,10
pg4_2,55,2,8,10
pg4_2,56,2,8,10
pg4_2,57,2,8,10
pg4_2,58,2,8,10
pg4_2,59,2,8,10
pg4_2,60,2,8,10
pg4_2,61,2,8,10
pg4_2,62,2,8,10
pg4_2,63,2,8,10
pg4_2,64,2,8,10
pg4_2,65,2,8,10
pg4_2,66,2,8,10
pg4_2,67,2,8,10
pg4_2,68,2,8,10
pg4_2,69,2,8,10
pg4_2,70,2,8,10
pg4_2,71,2,8,10
pg4_2,72,2,8,10
pg4_2,73,2,8,10
pg4_2,74,2,8,10
pg4_2,75,2,8,10
pg4_2,76,2,8,10
pg4_2,77,2,8,10
pg4_2,78,2,8,10
pg4_2,79,2,8,10
pg4_2,80,2,8,10
pg4_2,81,2,8,10
pg4_2,82,2,8,10
pg4_2,83,2,8,10
pg4_2,84,2,8,10
pg4_2,85,2,8,10
pg4_2,86,2,8,10
pg4_2,87,2,8,10
pg4_2,88,2,8,10
pg4_2,89,2,8,10
pg4_2,90,2,8,10
pg4_2,91,2,8,10
pg4_2,92,2,8,10
pg4_2,93,2,8,10
pg4_2,94,2,8,10
pg4_2,95,2,8,10
pg4_2,96,2,8,10
pg4_2,97,2,8,10
pg4_3,1,10,0,10
pg4_3,2,10,0,10
pg4_3,3,10,0,10
pg4_3,4,10,0,10
pg4_3,5,10,0,10
pg4_3,6,10,0,10
pg4_3,7,10,0,10
pg4_3,8,10,0,10
pg4_3,9,10,0,10
pg4_3,10,10,0,10
pg4_3,11,10,0,10
pg4_3,12,9,1,10
pg4_3,13,9,1,10
pg4_3,14,9,1,10
pg4_3,15,9,1,10
pg4_3,16,8,2,10
pg4_3,17,8,2,10
pg4_3,18,8,2,10
pg4_3,19,8,2,10
pg4_3,20,7,3,10
pg4_3,21,7,3,10
pg4_3,22,7,3,10
pg4_3,23,7,3,10
pg4_3,24,6,4,10
pg4_3,25,6,4,10
pg4_3,26,6,4,10
pg4_3,27,5,5,10
pg4_3,28,5,5,10
pg4_3,29,5,5,10
pg4_3,30,5,5,10
pg4_3,31,3,7,10
pg4_3,32,4,6,10
pg4_3,33,3,7,10
pg4_3,34,3,7,10
pg4_3,35,3,7,10
pg4_3,36,3,7,10
pg4_3,37,3,7,10
pg4_3,38,3,7,10
pg4_3,39,3,7,10
pg4_3,40,3,7,10
pg4_3,41,3,7,10
pg4_3,42,3,7,10
pg4_3,43,3,7,10
pg4_3,44,2,8,10
pg4_3,45,2,8,10
pg4_3,46,2,8,10
pg4_3,47,1,9,10
pg4_3,48,1,9,10
pg4_3,49,1,9,10
pg4_3,50,1,9,10
pg4_3,51,1,9,10
pg4_3,52,1,9,10
pg4_3,53,1,9,10
pg4_3,54,1,9,10
pg4_3,55,1,9,10
pg4_3,56,1,9,10
pg4_3,57,0,10,10
pg4_3,58,0,10,10
pg4_3,59,0,10,10
pg4_3,60,0,10,10
pg4_3,61,0,10,10
pg4_3,62,0,10,10
pg4_3,63,0,10,10
pg4_3,64,0,10,10
pg4_3,65,0,10,10
pg4_3,66,0,10,10
pg4_3,67,0,10,10
pg4_3,68,0,10,10
pg4_3,69,0,10,10
pg4_3,70,0,10,10
pg4_3,71,0,10,10
pg4_3,72,0,10,10
pg4_3,73,0,10,10
pg4_3,74,0,10,10
pg4_3,75,0,10,10
pg4_3,76,0,10,10
pg4_3,77,0,10,10
pg4_3,78,0,10,10
pg4_3,79,0,10,10
pg4_3,80,0,10,10
pg4_3,81,0,10,10
pg4_3,82,0,10,10
pg4_3,83,0,10,10
pg4_3,84,0,10,10
pg4_3,85,0,10,10
pg4_3,86,0,10,10
pg4_3,87,0,10,10
pg4_3,88,0,10,10
pg4_3,89,0,10,10
pg4_3,90,0,10,10
pg4_3,91,0,10,10
pg4_3,92,0,10,10
pg4_3,93,0,10,10
pg4_3,94,0,10,10
pg4_3,95,0,10,10
pg4_3,96,0,10,10
pg4_3,97,0,10,10
pg4_4,1,10,0,10
pg4_4,2,10,0,10
pg4_4,3,10,0,10
pg4_4,4,10,0,10
