group,track_id,total_frames,mean_match_cost,max_match_cost,mean_movement,median_movement,max_movement,mean_center_x,mean_center_y,mean_width,mean_height,max_width,min_width,max_height,min_height,duration_hours,width_change,height_change,width_growth_ratio,height_growth_ratio,class_transition_count,movement_std,jumps_gt_010,jumps_gt_020,jumps_gt_030,rotation_0_count,rotation_90_count,rotation_180_count,rotation_270_count
zm1_11,10,72,0.001058637506420068,0.0114894278606965,0.0001558048433048347,0.0,0.0016025641025641,0.5812856125356125,0.7089009081196581,0.10576923076923075,0.1364627849002849,0.10737179487179487,0.10416666666666667,0.13782051282051283,0.1346153846153846,,0.0,0.0,1.0,1.0,0,0.0003440977749674941,0,0,0,,,,
zm1_12,1,72,0.0025463158956298792,0.0209250364061227,0.0003168337501060861,0.0,0.0025338763302631,0.5232037927350428,0.2664707977207977,0.1466568732193732,0.09878027065527065,0.15224358974358973,0.14102564102564102,0.11057692307692307,0.09134615384615384,,0.011217948717948706,0.019230769230769232,1.0795454545454544,1.2105263157894737,1,0.0005801457233696822,0,0,0,,,,
zm1_12,2,72,0.0007752738344631014,0.0107692307692307,7.138325278637777e-05,0.0,0.0011331839442092,0.3165064102564102,0.27913550569800566,0.1378650284900285,0.10710470085470086,0.13942307692307693,0.13141025641025642,0.10897435897435898,0.09935897435897435,,0.008012820512820512,0.009615384615384623,1.0609756097560976,1.0967741935483872,0,0.0002394289945748464,0,0,0,,,,
zm1_12,3,72,0.008932322570387338,0.0587427031086348,0.0012856773616815292,0.000801282051282,0.0085177450422553,0.6757478632478633,0.36077724358974356,0.1627047720797721,0.11093304843304844,0.20032051282051283,0.14743589743589744,0.12179487179487179,0.10576923076923077,,0.05288461538461539,0.016025641025641024,1.358695652173913,1.1515151515151516,1,0.0019709744305496284,0,0,0,,,,
zm1_12,4,72,0.001039999883388375,0.0099099566605101,0.00017615325770950556,0.0,0.0011331839442092,0.30424234330484334,0.42994346509971515,0.1565616096866097,0.10347667378917379,0.16666666666666666,0.14423076923076922,0.10416666666666667,0.09935897435897435,,0.02243589743589744,0.004807692307692318,1.1555555555555557,1.0483870967741937,1,0.0003472259487409868,0,0,0,,,,
zm1_12,5,72,0.0006835405722998389,0.0059054487179486,0.00011128917378916668,0.0,0.000801282051282,0.7351095085470087,0.5196314102564101,0.10483440170940168,0.14765847578347577,0.10737179487179487,0.10256410256410256,0.15224358974358973,0.14262820512820512,,0.0032051282051281937,0.009615384615384609,1.0307692307692307,1.0674157303370786,1,0.00027710780800364903,0,0,0,,,,
zm1_12,6,72,0.00011627375730994028,0.0042050438596491,2.2257834757833333e-05,0.0,0.000801282051282,0.5559450676638177,0.5448717948717948,0.153556801994302,0.10256410256410255,0.15384615384615385,0.15064102564102563,0.10256410256410256,0.10256410256410256,,0.0032051282051282215,0.0,1.021276595744681,1.0,0,0.00013167912622639004,0,0,0,,,,
zm1_12,7,72,0.0011417010278823444,0.0096104582696958,0.0001761532577095069,0.0,0.0016025641025641,0.3761907941595441,0.6174879807692308,0.1342815170940171,0.12395388176638177,0.1362179487179487,0.1282051282051282,0.1266025641025641,0.11858974358974358,,0.004807692307692318,0.006410256410256401,1.0375,1.0533333333333332,0,0.0003720223957921548,0,0,0,,,,
zm1_12,8,72,0.001387347605686525,0.0093303195637359,0.0002252786757380514,0.0,0.0016025641025641,0.7744057158119658,0.6453881766381767,0.1588541666666667,0.11769943019943023,0.16506410256410256,0.15224358974358973,0.1266025641025641,0.11057692307692307,,0.01282051282051283,0.016025641025641024,1.0842105263157895,1.144927536231884,1,0.000404063312068728,0,0,0,,,,
zm1_12,9,72,0.001171311699356139,0.0123319892473118,0.00016693376068375136,0.0,0.0016025641025641,0.5444822827635326,0.763299056267806,0.13637375356125356,0.09880252849002849,0.13782051282051283,0.1282051282051282,0.09935897435897435,0.09615384615384616,,0.009615384615384637,0.0016025641025640969,1.0750000000000002,1.0163934426229508,0,0.0003517512604451192,0,0,0,,,,
