group,track_id,mean_displacement,median_displacement,max_displacement,std_displacement,large_jump_count_gt_10,large_jump_count_gt_20
pg1_2,3,0.641441243125903,0.5,10.124228365658293,1.1180391160198417,1,0
pg1_2,4,0.37076551382077844,0.0,3.1622776601683795,0.5800786731940311,0,0
pg1_2,5,0.9820917425017667,1.118033988749895,6.324555320336759,0.9744528255948788,0,0
pg1_2,6,0.8665459241902519,0.5,2.5,0.8533843377610869,0,0
pg1_2,7,0.500379952981051,0.5,2.5495097567963922,0.5445134549803899,0,0
pg1_2,8,0.09375,0.0,1.0,0.20807275370248104,0,0
pg1_2,9,0.9893698888089796,1.118033988749895,5.1478150704935,0.9327944877900173,0,0
pg1_3,0,0.0,0.0,0.0,0.0,0,0
pg1_3,1,0.015625,0.0,1.5,0.15229366163764005,0,0
pg1_3,2,0.04813875357874627,0.0,2.1213203435596424,0.2399551911028767,0,0
pg1_3,3,0.14573650817619344,0.0,3.1622776601683795,0.39477107735742706,0,0
pg1_3,4,0.9682532946249395,0.5,3.2015621187164243,1.0631057759138005,0,0
pg1_3,5,0.36259734479946176,0.0,8.246211251235321,0.9235248591913378,0,0
pg1_3,6,1.2505494832755062,1.0,6.020797289396148,1.0624661515609322,0,0
pg1_3,7,1.063673350566731,0.5,8.5,1.249522843579691,0,0
pg1_3,8,1.116644172676749,0.7071067811865476,4.924428900898052,1.1077292651909092,0,0
pg1_3,9,1.0177100070265621,1.0,5.70087712549569,1.0436792330970253,0,0
pg1_4,0,0.8982689960433682,0.5,7.106335201775948,1.1424062225906797,0,0
pg1_4,1,0.08104491300956536,0.0,3.1622776601683795,0.3589545775469909,0,0
pg1_4,2,1.0637543366102054,0.5,8.0,1.5782339955394178,0,0
pg1_4,3,1.0433418780390127,1.0,3.8078865529319543,0.9986867504528264,0,0
pg1_4,4,1.0561116861170987,1.0,3.3541019662496847,1.0404541186970069,0,0
pg1_4,5,0.036458333333333336,0.0,1.0,0.14868856691271037,0,0
pg1_4,6,0.06770833333333333,0.0,0.5,0.17108403860059213,0,0
pg1_4,7,0.05639805794138641,0.0,1.4142135623730951,0.22113930540221324,0,0
pg1_4,8,1.0815757318172607,1.0590169943749475,9.12414379544733,1.289777992399192,0,0
pg1_4,9,0.2160913113081404,0.0,3.2015621187164243,0.4761743852593589,0,0
pg1_5,0,0.050028912893041615,0.0,1.8027756377319946,0.2502024670969636,0,0
pg1_5,1,0.010416666666666666,0.0,0.5,0.07141306875417755,0,0
pg1_5,2,0.036458333333333336,0.0,3.5,0.3553518771544935,0,0
pg1_5,3,0.03168105484530322,0.0,3.0413812651491097,0.30878872620378406,0,0
pg1_5,4,0.02206285404947807,0.0,1.118033988749895,0.1332005898555187,0,0
pg1_5,5,1.4958160917839376,1.266123775561495,4.527692569068709,1.2074132347958701,0,0
pg1_5,6,1.0524377657036255,0.5,3.5,1.0785212481236026,0,0
pg1_5,7,1.1230991139437967,0.7071067811865476,6.800735254367722,1.3526988628634211,0,0
pg1_5,8,0.9958957230205258,1.118033988749895,4.031128874149275,0.884097963389479,0,0
pg1_5,9,0.7332977715429853,0.5,4.6097722286464435,0.8330937591792565,0,0
pg1_6,0,1.1454495152321924,1.0,8.48528137423857,1.2302301578922819,0,0
pg1_6,1,0.03370904143228948,0.0,2.23606797749979,0.247716976660293,0,0
pg1_6,2,0.005208333333333333,0.0,0.5,0.05076455387921335,0,0
pg1_6,3,0.0,0.0,0.0,0.0,0,0
pg1_6,4,0.13964874583354825,0.0,1.5811388300841898,0.2772226441937666,0,0
pg1_6,5,0.9174475099433436,0.7071067811865476,2.692582403567252,0.8474584944598124,0,0
pg1_6,6,1.2818800552675986,1.4142135623730951,4.47213595499958,1.1399525679783664,0,0
pg1_6,7,0.7149411978920255,0.5,14.705441169852742,1.560183189102073,1,0
pg1_6,8,0.8043634268918826,0.5,3.2015621187164243,0.9249884562227866,0,0
pg1_6,9,1.3713978769236432,1.118033988749895,10.700467279516348,1.5290578351289803,1,0
pg1_7,0,1.1442495165034396,1.118033988749895,3.5355339059327378,1.1101169806143456,0,0
pg1_7,1,0.1651811283443691,0.0,2.5,0.39038787742305864,0,0
pg1_7,2,0.046875,0.0,2.0,0.24020526161667094,0,0
pg1_7,3,0.7870910210076468,0.5,2.5495097567963922,0.7757846939169442,0,0
pg1_7,4,0.6991083549603939,0.5,4.123105625617661,0.7557402605114439,0,0
pg1_7,5,1.184648030666189,0.8535533905932737,4.6097722286464435,1.102905576241859,0,0
pg1_7,6,0.7857884197743368,0.0,11.704699910719626,1.6329086704452327,1,0
pg1_7,7,0.9051807807501792,0.5,2.9154759474226504,0.9700847493014014,0,0
pg1_7,8,0.9258658321614419,0.5,4.031128874149275,0.9068957827865342,0,0
pg1_7,9,0.9038567811721725,1.118033988749895,4.47213595499958,0.8264641063767255,0,0
pg1_8,0,0.17602884985633896,0.0,3.0413812651491097,0.4509865231004741,0,0
pg1_8,1,0.7781233496101683,0.5,7.810249675906654,1.1290404714290738,0,0
pg1_8,2,0.052083333333333336,0.0,2.0,0.24451447071469798,0,0
pg1_8,3,0.03755782578608322,0.0,3.605551275463989,0.36606840397511636,0,0
pg1_8,4,0.13705056509887895,0.0,0.7071067811865476,0.2488901550337912,0,0
pg1_8,5,0.20044417382415922,0.0,2.1213203435596424,0.33296215978188404,0,0
pg1_8,6,1.2930863097132526,1.5811388300841898,3.0413812651491097,1.038233016057649,0,0
pg1_8,7,0.6962314721878532,0.7071067811865476,3.1622776601683795,0.7013018160072985,0,0
pg1_8,8,0.005208333333333333,0.0,0.5,0.05076455387921335,0,0
pg1_8,9,0.08151188302017127,0.0,1.118033988749895,0.20696613151231433,0,0
pg1_9,0,0.7727716562851276,0.5,3.2015621187164243,0.8775029727826229,0,0
pg1_9,1,0.4910817013892311,0.5,1.8027756377319946,0.5361759001428463,0,0
pg1_9,2,0.23657802382613666,0.0,2.5,0.44343545788444405,0,0
pg1_9,3,0.11665805019618837,0.0,4.5,0.5370979730531078,0,0
pg1_9,4,0.5951901334640978,0.0,9.192388155425117,1.1636503075925873,0,0
pg1_9,5,0.756590219410222,0.5,2.23606797749979,0.7019084032546261,0,0
pg1_9,6,1.0445523381627064,0.5,7.3824115301167,1.2468936386765939,0,0
pg1_9,7,0.8730350555829397,0.7071067811865476,2.9154759474226504,0.8265121243655736,0,0
pg1_9,8,0.820718068923144,0.6035533905932737,6.800735254367722,1.0274183753514108,0,0
pg1_9,9,0.5896953681785598,0.5,5.0,0.8454344284146187,0,0
pg2_1,0,0.6925351902759932,0.5,12.165525060596439,1.3880363864933059,1,0
pg2_1,1,0.08150578458684124,0.0,6.324555320336759,0.6464023311727382,0,0
pg2_1,2,0.21969617343440165,0.0,7.0710678118654755,0.815644075589928,0,0
pg2_1,3,0.4894135279541178,0.5,6.082762530298219,0.7395490058061313,0,0
