group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg1_8,59,5,6,4,0.0,False
pg1_8,59,7,4,6,0.5,False
pg1_8,59,8,2,0,0.0,False
pg1_8,59,9,1,3,0.0,False
pg1_8,60,0,1,2,0.0,False
pg1_8,60,1,8,3,0.5,False
pg1_8,60,2,9,8,0.0,False
pg1_8,60,3,7,0,0.0,False
pg1_8,60,4,2,1,0.0,False
pg1_8,60,5,4,7,0.5,False
pg1_8,60,6,5,6,2.23606797749979,False
pg1_8,60,7,6,5,0.7071067811865476,False
pg1_8,60,8,0,9,0.0,False
pg1_8,60,9,3,4,0.0,False
pg1_8,61,0,2,3,0.0,False
pg1_8,61,1,3,4,0.7071067811865476,False
pg1_8,61,2,8,9,0.0,False
pg1_8,61,4,1,7,0.0,False
pg1_8,61,5,7,2,0.7071067811865476,False
pg1_8,61,6,6,5,2.0615528128088303,False
pg1_8,61,7,5,6,0.5,False
pg1_8,61,8,9,1,0.0,False
pg1_8,61,9,4,8,0.0,False
pg1_8,62,0,3,5,0.0,False
pg1_8,62,1,4,6,0.0,False
pg1_8,62,2,9,7,0.0,False
pg1_8,62,3,0,9,0.0,False
pg1_8,62,4,7,0,0.0,False
pg1_8,62,6,5,4,2.23606797749979,False
pg1_8,62,7,6,1,0.7071067811865476,False
pg1_8,62,8,1,8,0.0,False
pg1_8,62,9,8,3,0.0,False
pg1_8,63,0,5,8,0.0,False
pg1_8,63,1,6,3,1.4142135623730951,False
pg1_8,63,2,7,5,0.0,False
pg1_8,63,3,9,0,0.0,False
pg1_8,63,4,0,7,0.0,False
pg1_8,63,5,2,4,0.5,False
pg1_8,63,6,4,2,2.23606797749979,False
pg1_8,63,8,8,9,0.0,False
pg1_8,63,9,3,6,0.0,False
pg1_8,64,0,8,6,0.0,False
pg1_8,64,1,3,5,0.0,False
pg1_8,64,2,5,4,0.0,False
pg1_8,64,3,0,2,0.0,False
pg1_8,64,5,4,9,1.0,False
pg1_8,64,6,2,0,1.8027756377319943,False
pg1_8,64,8,9,3,0.0,False
pg1_8,64,9,6,8,0.0,False
pg1_8,65,0,6,3,0.0,False
pg1_8,65,1,5,4,1.118033988749895,False
pg1_8,65,2,4,5,0.0,False
pg1_8,65,3,2,7,0.0,False
pg1_8,65,4,7,0,0.0,False
pg1_8,65,5,9,2,0.0,False
pg1_8,65,6,0,9,2.0615528128088303,False
pg1_8,65,7,1,8,0.7071067811865476,False
pg1_8,65,8,3,6,0.0,False
pg1_8,65,9,8,1,0.5,False
pg1_8,66,0,3,8,0.0,False
pg1_8,66,1,4,9,1.118033988749895,False
pg1_8,66,2,5,3,0.0,False
pg1_8,66,3,7,5,0.0,False
pg1_8,66,4,0,2,0.0,False
pg1_8,66,5,2,0,0.0,False
pg1_8,66,6,9,7,2.23606797749979,False
pg1_8,66,7,8,6,1.118033988749895,False
pg1_8,66,8,6,4,0.0,False
pg1_8,67,1,9,1,0.7071067811865476,False
pg1_8,67,2,3,2,0.0,False
pg1_8,67,3,5,4,0.0,False
pg1_8,67,4,2,0,0.0,False
pg1_8,67,5,0,7,0.5,False
pg1_8,67,6,7,9,1.8027756377319943,False
pg1_8,67,7,6,5,0.7071067811865476,False
pg1_8,67,8,4,3,0.0,False
pg1_8,67,9,1,6,0.0,False
pg1_8,68,0,8,2,0.5,False
pg1_8,68,1,1,0,1.118033988749895,False
pg1_8,68,2,2,6,0.0,False
pg1_8,68,3,4,8,0.0,False
pg1_8,68,4,0,3,0.0,False
pg1_8,68,5,7,5,0.0,False
pg1_8,68,7,5,1,0.5,False
pg1_8,68,8,3,7,0.0,False
pg1_8,68,9,6,4,0.0,False
pg1_8,69,0,2,8,0.5,False
pg1_8,69,1,0,7,1.118033988749895,False
pg1_8,69,3,8,3,0.0,False
pg1_8,69,4,3,9,0.5,False
pg1_8,69,5,5,0,0.5,False
pg1_8,69,6,9,1,1.8027756377319943,False
pg1_8,69,7,1,2,1.0,False
pg1_8,69,8,7,4,0.0,False
pg1_8,69,9,4,5,0.0,False
pg1_8,70,0,8,2,0.5,False
pg1_8,70,1,7,3,0.7071067811865476,False
pg1_8,70,2,6,4,0.0,False
pg1_8,70,3,3,7,0.0,False
pg1_8,70,4,9,8,0.0,False
pg1_8,70,6,1,9,2.0615528128088303,False
pg1_8,70,7,2,6,0.7071067811865476,False
pg1_8,70,8,4,5,0.0,False
pg1_8,70,9,5,1,0.0,False
pg1_8,71,0,2,5,0.0,False
pg1_8,71,1,3,0,1.4142135623730951,False
pg1_8,71,2,4,6,0.0,False
pg1_8,71,3,7,8,0.0,False
pg1_8,71,4,8,4,0.7071067811865476,False
pg1_8,71,5,0,2,0.5,False
pg1_8,71,7,6,1,1.4142135623730951,False
pg1_8,71,8,5,7,0.0,False
pg1_8,71,9,1,3,0.0,False
pg1_8,72,0,5,4,0.0,False
pg1_8,72,1,0,3,1.4142135623730951,False
pg1_8,72,2,6,2,0.0,False
pg1_8,72,3,8,9,0.0,False
pg1_8,72,4,4,5,0.5,False
pg1_8,72,5,2,7,0.0,False
pg1_8,72,6,9,8,2.23606797749979,False
pg1_8,72,7,1,0,1.8027756377319943,False
