group,object_index,frame_count,mean_step_distance,median_step_distance,max_step_distance,p95_step_distance,large_jump_count,very_large_jump_count
pg2_7,0,97,0.07343239329996241,0.0,2.5495097567963922,0.5,0,0
pg2_7,1,97,1.2848106531872672,0.0,113.81783691495811,0.5,1,1
pg2_7,2,97,1.2639206130856593,0.0,112.49222195334218,0.5,1,1
pg2_7,3,97,0.6570621562487414,0.5,9.513148795220223,1.8520817282989959,0,0
pg2_7,4,97,0.8563650985646438,0.5,2.692582403567252,2.5,0,0
pg2_7,5,97,0.5998042390103685,0.5,2.8284271247461903,1.8027756377319946,0,0
pg2_7,6,97,0.7752484966143482,0.5,5.522680508593631,2.3020509831248424,0,0
pg2_7,7,97,0.7129472653464748,0.5,3.2015621187164243,2.215990257669732,0,0
pg2_7,8,97,1.3469899088842594,1.0,8.54400374531753,3.3541019662496847,0,0
pg2_7,9,97,0.6834945005050533,0.5,2.5,1.8520817282989959,0,0
pg2_8,0,97,0.6074310889739407,0.5,3.3541019662496847,2.0615528128088303,0,0
pg2_8,1,97,0.7927036616047056,0.5,4.527692569068709,2.0,0,0
pg2_8,2,97,0.2733608404908259,0.0,2.5,0.7071067811865476,0,0
pg2_8,3,97,1.1878003131730648,1.0590169943749475,4.123105625617661,3.5355339059327378,0,0
pg2_8,4,97,0.06807847818679935,0.0,2.1213203435596424,0.5,0,0
pg2_8,5,97,1.0662553609060186,1.0,7.0,2.5495097567963922,0,0
pg2_8,6,97,1.2638828043334076,1.118033988749895,9.013878188659973,2.5495097567963922,0,0
pg2_8,7,97,0.6567561766634628,0.5,2.9154759474226504,1.636548031996141,0,0
pg2_8,8,97,1.5452838583316837,1.5811388300841898,8.276472678623424,3.2015621187164243,0,0
pg2_8,9,97,0.08705612834436909,0.0,2.23606797749979,0.5,0,0
pg2_9,0,97,0.08237840534579151,0.0,5.408326913195984,0.5,0,0
pg2_9,1,97,0.16917136962106624,0.0,7.826237921249264,0.5,0,0
pg2_9,2,97,0.2409036755265055,0.0,8.06225774829855,1.0,0,0
pg2_9,3,97,0.12215429191184224,0.0,6.726812023536855,0.5,0,0
pg2_9,4,97,0.18763238384948422,0.0,7.810249675906654,0.5,0,0
pg2_9,5,97,0.3420059532510164,0.0,6.946221994724902,1.0295084971874737,0,0
pg2_9,6,97,0.23650951360518727,0.0,4.031128874149275,1.0,0,0
pg2_9,7,97,0.15227392121073913,0.0,6.082762530298219,0.7071067811865476,0,0
pg2_9,8,97,0.5470628560156588,0.5,4.6097722286464435,1.2135254915624212,0,0
pg2_9,9,97,0.44869416634005815,0.5,6.082762530298219,1.192078882155695,0,0
pg3_1,0,97,0.14524140373631603,0.0,3.5,0.5,0,0
pg3_1,1,97,0.30839961489683376,0.0,4.123105625617661,1.3385254915624212,0,0
pg3_1,2,97,1.0896622966100613,0.5,10.04987562112089,3.3541019662496847,1,0
pg3_1,3,97,0.7528143031133222,0.5,20.554804791094465,1.6858541225631423,1,0
pg3_1,4,97,1.0493053268010526,1.118033988749895,3.5,2.5123774391990983,0,0
pg3_1,5,97,0.9714560646670386,0.5,12.5,2.3020509831248424,1,0
pg3_1,6,97,0.33707768482752565,0.0,4.924428900898052,0.7071067811865476,0,0
pg3_1,7,97,1.264942518221449,1.0590169943749475,6.576473218982953,3.0,0,0
pg3_1,8,97,0.7535423723644955,0.5,4.0,2.5,0,0
pg3_1,9,97,0.8806318180099586,0.5,5.408326913195984,2.850189330415305,0,0
pg3_10,0,97,0.01877891289304161,0.0,1.8027756377319946,0.0,0,0
pg3_10,1,97,0.08127891289304161,0.0,1.8027756377319946,0.5,0,0
pg3_10,2,97,0.040875999805121216,0.0,2.1213203435596424,0.0,0,0
pg3_10,3,97,0.18679100766538323,0.0,2.692582403567252,0.7803300858899107,0,0
pg3_10,4,97,0.6051522130298425,0.5,2.1213203435596424,1.5811388300841898,0,0
pg3_10,5,97,0.8549997484196309,0.7071067811865476,2.9154759474226504,2.0764946954965335,0,0
pg3_10,6,97,0.57439177552602,0.0,3.2015621187164243,1.5811388300841898,0,0
pg3_10,7,97,1.186864280798169,1.0590169943749475,6.5,2.5,0,0
pg3_10,8,97,0.7534349392781737,0.5,3.5355339059327378,2.0,0,0
pg3_10,9,97,1.2587483648347295,1.5,13.209844813622906,2.3144284223239406,1,0
pg3_11,0,97,0.07291666666666667,0.0,2.5,0.5,0,0
pg3_11,1,97,0.026557393299962418,0.0,2.5495097567963922,0.0,0,0
pg3_11,2,97,0.8044017818982899,0.5,6.576473218982953,2.10518160398157,0,0
pg3_11,3,97,0.8353368140625671,0.5,5.5901699437494745,2.625,0,0
pg3_11,4,97,0.5372091633574988,0.25,4.242640687119285,1.5,0,0
pg3_11,5,97,0.9892203831760042,1.0,6.020797289396148,2.0615528128088303,0,0
pg3_11,6,97,0.9886150915251634,1.118033988749895,4.031128874149275,2.5,0,0
pg3_11,7,97,1.2706648600066701,1.4142135623730951,3.3541019662496847,2.585277918489107,0,0
pg3_11,8,97,1.209130228509881,1.118033988749895,9.17877987534291,2.23606797749979,0,0
pg3_11,9,97,0.7347898331344811,0.5,9.486832980505138,1.636548031996141,0,0
pg3_12,0,97,0.1832651697766586,0.0,4.47213595499958,0.5,0,0
pg3_12,1,97,0.05354223900666936,0.0,3.640054944640259,0.0,0,0
pg3_12,2,97,0.06770833333333333,0.0,5.0,0.0,0,0
pg3_12,3,97,0.08157241557130522,0.0,2.9154759474226504,0.5,0,0
pg3_12,4,97,0.39382433113922155,0.5,5.0,1.0295084971874737,0,0
pg3_12,5,97,0.7872472257232039,0.5,2.5495097567963922,2.5123774391990983,0,0
pg3_12,6,97,0.7634212350771995,0.5,3.0,1.6858541225631423,0,0
