group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_9,5,10,143.99489297313585,136.97079980784227,308.96035344360934,0.05,0.0,0.5,2,0.2
pg1_9,22,10,130.76720094532988,136.4174394252589,265.15844319953305,0.0,0.0,0.0,2,0.2
pg1_9,92,10,135.3535953325161,156.38546444719736,311.96353953627334,1.2396576001663815,1.266123775561495,2.5,2,0.2
pg1_9,82,10,119.92126902756442,143.56921871942814,182.66499390961587,1.3090053370418726,1.266123775561495,2.9154759474226504,2,0.2
pg1_8,78,10,157.45245581580812,125.5568069220032,355.4490118146343,0.7273721233651441,0.0,3.0,3,0.3
pg1_8,53,10,115.13778000808705,136.80074263759076,249.08683224931823,0.3914213562373095,0.0,2.0,3,0.3
pg1_9,3,10,103.55784972848619,95.3963106401207,308.16594555531276,0.17071067811865476,0.0,0.7071067811865476,3,0.3
pg1_8,89,10,146.5710802532792,164.21556626365484,309.5339238274215,0.6357388321059432,0.0,2.23606797749979,3,0.3
pg1_9,23,10,150.37378217673003,156.6389639253416,321.03154050653654,0.0,0.0,0.0,3,0.3
pg1_9,12,10,109.87113077359052,105.15612114464648,208.84503824606415,0.25,0.0,2.5,3,0.3
pg1_9,55,10,148.280901540773,107.82293405178461,378.4246952829585,0.6327089226502521,0.3535533905932738,1.8027756377319946,3,0.3
pg1_9,38,10,97.14243759421818,89.63573053985068,348.6850297904973,0.15,0.0,0.5,3,0.3
pg1_9,89,10,114.55766570386086,118.67448019599601,275.46914527765176,1.3999752166201465,1.0606601717798214,4.6097722286464435,3,0.3
pg1_9,31,10,105.51539048173922,100.32926753169619,237.95903008711394,0.1,0.0,0.5,3,0.3
pg1_8,48,10,168.34742852999346,188.5281258840598,356.03370626950476,0.44953523924572847,0.25,1.5811388300841898,4,0.4
pg1_9,28,10,78.7646376764061,79.45221840712448,238.66294224282078,0.07071067811865475,0.0,0.7071067811865476,4,0.4
pg1_8,30,10,44.780644579056826,0.0,223.40322289528413,0.1,0.0,0.5,8,0.8
pg1_9,76,10,17.793934511898094,1.0606601717798214,85.59351610957457,0.8935223090686536,0.7071067811865476,2.692582403567252,8,0.8
pg2_7,80,10,23.58534512233914,1.3090169943749475,113.81783691495811,1.2543392355091088,1.0590169943749475,3.0,8,0.8
