group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg2_9,60,10,0.2,0.0,0.5,0.2,0.0,0.5,10,1.0
pg2_9,61,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg2_9,62,10,0.2,0.0,1.0,0.2,0.0,1.0,10,1.0
pg2_9,63,10,0.15,0.0,0.5,0.15,0.0,0.5,10,1.0
pg2_9,64,10,0.27071067811865474,0.0,1.5,0.27071067811865474,0.0,1.5,10,1.0
pg2_9,65,10,0.15,0.0,1.5,0.15,0.0,1.5,10,1.0
pg2_9,66,10,0.36180339887498947,0.0,1.5,0.36180339887498947,0.0,1.5,10,1.0
pg2_9,67,10,0.2,0.0,2.0,0.2,0.0,2.0,10,1.0
pg2_9,68,10,0.2825140769936442,0.0,1.118033988749895,0.2825140769936442,0.0,1.118033988749895,10,1.0
pg2_9,69,10,0.2618033988749895,0.0,1.118033988749895,0.2618033988749895,0.0,1.118033988749895,10,1.0
pg2_9,70,10,0.2,0.0,1.0,0.2,0.0,1.0,10,1.0
pg2_9,71,10,0.4118033988749895,0.5,1.118033988749895,0.4118033988749895,0.5,1.118033988749895,10,1.0
pg2_9,72,10,0.2118033988749895,0.0,1.118033988749895,0.2118033988749895,0.0,1.118033988749895,10,1.0
pg2_9,73,10,0.17071067811865476,0.0,1.0,0.17071067811865476,0.0,1.0,10,1.0
pg2_9,74,10,0.2825140769936442,0.0,1.118033988749895,0.2825140769936442,0.0,1.118033988749895,10,1.0
pg2_9,75,10,0.16180339887498948,0.0,1.118033988749895,0.16180339887498948,0.0,1.118033988749895,10,1.0
pg2_9,76,10,0.23251407699364424,0.0,1.118033988749895,0.23251407699364424,0.0,1.118033988749895,10,1.0
pg2_9,77,10,0.07071067811865475,0.0,0.7071067811865476,0.07071067811865475,0.0,0.7071067811865476,10,1.0
pg2_9,78,10,0.2618033988749895,0.0,1.118033988749895,0.2618033988749895,0.0,1.118033988749895,10,1.0
pg2_9,79,10,0.2825140769936442,0.0,1.118033988749895,0.2825140769936442,0.0,1.118033988749895,10,1.0
pg2_9,80,10,0.2,0.0,0.5,0.2,0.0,0.5,10,1.0
pg2_9,81,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg2_9,82,10,0.1914213562373095,0.0,0.7071067811865476,0.1914213562373095,0.0,0.7071067811865476,10,1.0
pg2_9,83,10,0.12071067811865474,0.0,0.7071067811865476,0.12071067811865474,0.0,0.7071067811865476,10,1.0
pg2_9,84,10,0.07071067811865475,0.0,0.7071067811865476,0.07071067811865475,0.0,0.7071067811865476,10,1.0
pg2_9,85,10,0.15,0.0,0.5,0.15,0.0,0.5,10,1.0
pg2_9,86,10,0.15,0.0,1.0,0.15,0.0,1.0,10,1.0
pg2_9,87,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg2_9,88,10,0.15,0.0,1.0,0.15,0.0,1.0,10,1.0
pg2_9,89,10,0.17071067811865476,0.0,0.7071067811865476,0.17071067811865476,0.0,0.7071067811865476,10,1.0
pg2_9,90,10,0.07071067811865475,0.0,0.7071067811865476,0.07071067811865475,0.0,0.7071067811865476,10,1.0
pg2_9,91,10,0.2118033988749895,0.0,1.118033988749895,0.2118033988749895,0.0,1.118033988749895,10,1.0
pg2_9,92,10,0.30615528128088304,0.0,2.0615528128088303,0.30615528128088304,0.0,2.0615528128088303,10,1.0
pg2_9,93,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg2_9,94,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg2_9,95,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg2_9,96,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg2_9,97,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,2,10,4.010011466395082,4.015564437074637,6.5,4.010011466395082,4.015564437074637,6.5,10,1.0
pg3_1,3,10,0.4621320343559643,0.0,2.0,0.4621320343559643,0.0,2.0,10,1.0
pg3_1,4,10,0.38541019662496845,0.0,2.23606797749979,0.38541019662496845,0.0,2.23606797749979,10,1.0
pg3_1,5,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,6,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,7,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,8,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,9,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,10,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,11,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,12,10,0.15,0.0,1.0,0.15,0.0,1.0,10,1.0
pg3_1,13,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,14,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,15,10,0.3,0.0,2.5,0.3,0.0,2.5,10,1.0
pg3_1,16,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,17,10,0.30413812651491096,0.0,3.0413812651491097,0.30413812651491096,0.0,3.0413812651491097,10,1.0
pg3_1,18,10,0.2118033988749895,0.0,1.118033988749895,0.2118033988749895,0.0,1.118033988749895,10,1.0
pg3_1,19,10,0.15,0.0,1.0,0.15,0.0,1.0,10,1.0
pg3_1,20,10,0.7535533905932738,0.0,3.5355339059327378,0.7535533905932738,0.0,3.5355339059327378,10,1.0
pg3_1,21,10,0.21213203435596428,0.0,1.4142135623730951,0.21213203435596428,0.0,1.4142135623730951,10,1.0
pg3_1,22,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_1,23,10,0.2,0.0,1.0,0.2,0.0,1.0,10,1.0
pg3_1,24,10,0.2618033988749895,0.0,1.118033988749895,0.2618033988749895,0.0,1.118033988749895,10,1.0
pg3_1,25,10,0.19142135623730952,0.0,1.4142135623730951,0.19142135623730952,0.0,1.4142135623730951,10,1.0
pg3_1,26,10,0.25,0.25,0.5,0.25,0.25,0.5,10,1.0
pg3_1,27,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_1,28,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,29,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_1,30,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,31,10,0.27071067811865474,0.25,0.7071067811865476,0.27071067811865474,0.25,0.7071067811865476,10,1.0
pg3_1,32,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_1,33,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_1,34,10,0.25615528128088305,0.0,2.0615528128088303,0.25615528128088305,0.0,2.0615528128088303,10,1.0
pg3_1,35,10,0.17071067811865476,0.0,0.7071067811865476,0.17071067811865476,0.0,0.7071067811865476,10,1.0
pg3_1,36,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_1,37,10,0.5118033988749895,0.0,2.5,0.5118033988749895,0.0,2.5,10,1.0
pg3_1,38,10,0.5,0.5,1.0,0.5,0.5,1.0,10,1.0
pg3_1,39,10,0.3414213562373095,0.0,1.0,0.3414213562373095,0.0,1.0,10,1.0
pg3_1,40,10,0.35413812651491094,0.0,3.0413812651491097,0.35413812651491094,0.0,3.0413812651491097,10,1.0
pg3_1,41,10,0.25322475511229897,0.0,1.4142135623730951,0.25322475511229897,0.0,1.4142135623730951,10,1.0
pg3_1,42,10,0.3325140769936442,0.25,1.118033988749895,0.3325140769936442,0.25,1.118033988749895,10,1.0
pg3_1,43,10,0.42686595939953775,0.25,2.0615528128088303,0.42686595939953775,0.25,2.0615528128088303,10,1.0
pg3_1,44,10,0.5414213562373095,0.5,2.0,0.5414213562373095,0.5,2.0,10,1.0
pg3_1,45,10,0.48106163923171474,0.0,2.692582403567252,0.48106163923171474,0.0,2.692582403567252,10,1.0
pg3_1,46,10,1.124401696452924,0.25,6.576473218982953,1.124401696452924,0.25,6.576473218982953,10,1.0
pg3_1,47,10,0.6042129970041532,0.25,2.1213203435596424,0.6042129970041532,0.25,2.1213203435596424,10,1.0
pg3_1,48,10,0.6618033988749895,0.5,2.5,0.6618033988749895,0.5,2.5,10,1.0
pg3_1,49,10,0.5207106781186548,0.25,2.5,0.5207106781186548,0.25,2.5,10,1.0
pg3_1,50,10,0.49464611134960845,0.0,2.1213203435596424,0.49464611134960845,0.0,2.1213203435596424,10,1.0
pg3_1,51,10,0.8950523271439117,0.25,4.743416490252569,0.8950523271439117,0.25,4.743416490252569,10,1.0
pg3_1,52,10,0.5118033988749895,0.5,1.5,0.5118033988749895,0.5,1.5,10,1.0
pg3_1,53,10,0.8320498811235689,0.6035533905932737,2.692582403567252,0.8320498811235689,0.6035533905932737,2.692582403567252,10,1.0
pg3_1,54,10,1.1454982279681658,0.25,7.0710678118654755,1.1454982279681658,0.25,7.0710678118654755,10,1.0
pg3_1,55,10,1.5252334794764724,0.5,10.04987562112089,1.5252334794764724,0.5,10.04987562112089,10,1.0
pg3_1,56,10,1.200523481137583,0.6035533905932737,5.5,1.200523481137583,0.6035533905932737,5.5,10,1.0
pg3_1,57,10,0.985968084299811,0.7071067811865476,3.0,0.985968084299811,0.7071067811865476,3.0,10,1.0
pg3_1,58,10,1.6121930890807916,1.4976761962286425,5.408326913195984,1.6121930890807916,1.4976761962286425,5.408326913195984,10,1.0
pg3_1,59,10,0.9988591083537617,1.0590169943749475,2.1213203435596424,0.9988591083537617,1.0590169943749475,2.1213203435596424,10,1.0
pg3_1,60,10,1.017004637770997,1.0590169943749475,2.1213203435596424,1.017004637770997,1.0590169943749475,2.1213203435596424,10,1.0
pg3_1,61,10,1.1247368258614454,1.2071067811865475,2.23606797749979,1.1247368258614454,1.2071067811865475,2.23606797749979,10,1.0
pg3_1,62,10,0.9908326913195985,0.75,2.0,0.9908326913195985,0.75,2.0,10,1.0
pg3_1,63,10,0.9712341592562375,0.8535533905932737,2.0,0.9712341592562375,0.8535533905932737,2.0,10,1.0
pg3_1,64,10,0.9751022033286099,0.6035533905932737,2.0615528128088303,0.9751022033286099,0.6035533905932737,2.0615528128088303,10,1.0
pg3_1,65,10,1.0485648794100468,0.8535533905932737,2.0615528128088303,1.0485648794100468,0.8535533905932737,2.0615528128088303,10,1.0
pg3_1,66,10,0.9121320343559642,0.5,2.1213203435596424,0.9121320343559642,0.5,2.1213203435596424,10,1.0
pg3_1,67,10,1.0273894405371204,1.0,2.0615528128088303,1.0273894405371204,1.0,2.0615528128088303,10,1.0
pg3_1,68,10,0.7383914467816185,0.5,2.0,0.7383914467816185,0.5,2.0,10,1.0
pg3_1,69,10,0.8448246395554102,0.6035533905932737,2.0615528128088303,0.8448246395554102,0.6035533905932737,2.0615528128088303,10,1.0
pg3_1,70,10,0.8121320343559641,0.6035533905932737,2.0,0.8121320343559641,0.6035533905932737,2.0,10,1.0
pg3_1,71,10,0.9004727571495167,1.0,2.0615528128088303,0.9004727571495167,1.0,2.0615528128088303,10,1.0
pg3_1,72,10,1.0863984385168226,0.9125703849682212,2.5,1.0863984385168226,0.9125703849682212,2.5,10,1.0
pg3_1,73,10,1.2578926261023828,1.266123775561495,2.9154759474226504,1.2578926261023828,1.266123775561495,2.9154759474226504,10,1.0
pg3_1,74,10,2.9651891509836035,1.1035533905932737,20.554804791094465,2.9651891509836035,1.1035533905932737,20.554804791094465,10,1.0
pg3_1,75,10,2.6265274371502216,1.82134582144651,12.5,2.6265274371502216,1.82134582144651,12.5,10,1.0
pg3_1,76,10,1.3948817937672353,1.540569415042095,2.5495097567963922,1.3948817937672353,1.540569415042095,2.5495097567963922,10,1.0
pg3_1,77,10,1.267493919401601,1.4976761962286425,2.5,1.267493919401601,1.4976761962286425,2.5,10,1.0
pg3_1,78,10,1.4733712891895752,1.6919572339080922,2.5,1.4733712891895752,1.6919572339080922,2.5,10,1.0
pg3_1,79,10,1.1415654779058515,1.0590169943749475,2.5,1.1415654779058515,1.0590169943749475,2.5,10,1.0
pg3_1,80,10,1.597796568935329,1.790569415042095,3.0,1.597796568935329,1.790569415042095,3.0,10,1.0
pg3_1,81,10,1.3310235388439309,1.540569415042095,2.5495097567963922,1.3310235388439309,1.540569415042095,2.5495097567963922,10,1.0
pg3_1,82,10,1.5068050009234213,1.6919572339080922,3.0,1.5068050009234213,1.6919572339080922,3.0,10,1.0
pg3_1,83,10,1.227860631515151,1.0590169943749475,2.5495097567963922,1.227860631515151,1.0590169943749475,2.5495097567963922,10,1.0
pg3_1,84,10,1.0943174758686338,0.9125703849682212,3.0,1.0943174758686338,0.9125703849682212,3.0,10,1.0
pg3_1,85,10,1.2285577734296182,1.118033988749895,2.5495097567963922,1.2285577734296182,1.118033988749895,2.5495097567963922,10,1.0
pg3_1,86,10,1.2005299113613415,1.0590169943749475,2.5495097567963922,1.2005299113613415,1.0590169943749475,2.5495097567963922,10,1.0
pg3_1,87,10,1.1631267064715776,1.266123775561495,2.5495097567963922,1.1631267064715776,1.266123775561495,2.5495097567963922,10,1.0
pg3_1,88,10,1.263575716225359,1.118033988749895,2.692582403567252,1.263575716225359,1.118033988749895,2.692582403567252,10,1.0
pg3_1,89,10,1.0366716564380372,1.0590169943749475,2.5495097567963922,1.0366716564380372,1.0590169943749475,2.5495097567963922,10,1.0
pg3_1,90,10,1.3021645711795973,1.0590169943749475,3.3541019662496847,1.3021645711795973,1.0590169943749475,3.3541019662496847,10,1.0
pg3_1,91,10,1.0914682518872303,0.6035533905932737,3.8078865529319543,1.0914682518872303,0.6035533905932737,3.8078865529319543,10,1.0
pg3_1,92,10,1.1374112012850097,1.0,3.1622776601683795,1.1374112012850097,1.0,3.1622776601683795,10,1.0
pg3_1,93,10,1.1090169943749475,1.0590169943749475,3.3541019662496847,1.1090169943749475,1.0590169943749475,3.3541019662496847,10,1.0
pg3_1,94,10,1.0280311648918274,1.0,3.1622776601683795,1.0280311648918274,1.0,3.1622776601683795,10,1.0
pg3_1,95,10,1.2359336777625511,1.2071067811865475,3.3541019662496847,1.2359336777625511,1.2071067811865475,3.3541019662496847,10,1.0
pg3_1,96,10,1.0076491222541475,1.0,3.1622776601683795,1.0076491222541475,1.0,3.1622776601683795,10,1.0
pg3_1,97,10,1.2760381566270316,1.0590169943749475,3.3541019662496847,1.2760381566270316,1.0590169943749475,3.3541019662496847,10,1.0
pg3_10,2,10,1.9002034058286352,1.8027756377319946,2.9154759474226504,1.9002034058286352,1.8027756377319946,2.9154759474226504,10,1.0
pg3_10,3,10,0.1118033988749895,0.0,1.118033988749895,0.1118033988749895,0.0,1.118033988749895,10,1.0
pg3_10,4,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_10,5,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,6,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,7,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_10,8,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,9,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,11,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,13,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,14,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,15,10,0.282842712474619,0.0,2.8284271247461903,0.282842712474619,0.0,2.8284271247461903,10,1.0
pg3_10,16,10,0.15,0.0,1.5,0.15,0.0,1.5,10,1.0
pg3_10,17,10,0.223606797749979,0.0,1.118033988749895,0.223606797749979,0.0,1.118033988749895,10,1.0
pg3_10,18,10,0.3802775637731995,0.0,1.8027756377319946,0.3802775637731995,0.0,1.8027756377319946,10,1.0
pg3_10,19,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_10,20,10,0.15,0.0,0.5,0.15,0.0,0.5,10,1.0
pg3_10,21,10,0.2,0.0,1.0,0.2,0.0,1.0,10,1.0
pg3_10,22,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_10,23,10,0.2,0.0,0.5,0.2,0.0,0.5,10,1.0
pg3_10,24,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_10,25,10,0.25,0.0,1.0,0.25,0.0,1.0,10,1.0
pg3_10,26,10,0.15,0.0,0.5,0.15,0.0,0.5,10,1.0
pg3_10,27,10,0.4701562118716424,0.0,3.2015621187164243,0.4701562118716424,0.0,3.2015621187164243,10,1.0
pg3_10,28,10,0.2,0.0,1.0,0.2,0.0,1.0,10,1.0
pg3_10,29,10,0.22071067811865475,0.0,0.7071067811865476,0.22071067811865475,0.0,0.7071067811865476,10,1.0
pg3_10,30,10,0.2621320343559642,0.0,2.1213203435596424,0.2621320343559642,0.0,2.1213203435596424,10,1.0
pg3_10,31,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_10,32,10,0.3118033988749895,0.0,1.118033988749895,0.3118033988749895,0.0,1.118033988749895,10,1.0
pg3_10,33,10,0.22071067811865475,0.0,0.7071067811865476,0.22071067811865475,0.0,0.7071067811865476,10,1.0
pg3_10,34,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_10,35,10,0.23251407699364424,0.0,1.118033988749895,0.23251407699364424,0.0,1.118033988749895,10,1.0
pg3_10,36,10,0.18251407699364425,0.0,1.118033988749895,0.18251407699364425,0.0,1.118033988749895,10,1.0
pg3_10,37,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_10,38,10,0.4788245611270737,0.25,1.5811388300841898,0.4788245611270737,0.25,1.5811388300841898,10,1.0
pg3_10,39,10,0.22071067811865475,0.0,1.0,0.22071067811865475,0.0,1.0,10,1.0
pg3_10,40,10,0.9679586801558726,0.0,6.5,0.9679586801558726,0.0,6.5,10,1.0
pg3_10,41,10,0.4699172818834085,0.25,1.5811388300841898,0.4699172818834085,0.25,1.5811388300841898,10,1.0
pg3_10,42,10,0.4702459173643832,0.0,2.1213203435596424,0.4702459173643832,0.0,2.1213203435596424,10,1.0
pg3_10,43,10,0.597213595499958,0.0,2.23606797749979,0.597213595499958,0.0,2.23606797749979,10,1.0
pg3_10,44,10,0.7475422309809326,0.25,2.23606797749979,0.7475422309809326,0.25,2.23606797749979,10,1.0
pg3_10,45,10,0.503224755112299,0.25,1.5,0.503224755112299,0.25,1.5,10,1.0
pg3_10,46,10,1.5916951594809454,0.25,13.209844813622906,1.5916951594809454,0.25,13.209844813622906,10,1.0
pg3_10,47,10,0.65,0.0,4.0,0.65,0.0,4.0,10,1.0
pg3_10,48,10,0.3414213562373095,0.0,1.4142135623730951,0.3414213562373095,0.0,1.4142135623730951,10,1.0
pg3_10,49,10,0.4788245611270737,0.5,1.5811388300841898,0.4788245611270737,0.5,1.5811388300841898,10,1.0
pg3_10,50,10,0.37360679774997896,0.0,1.118033988749895,0.37360679774997896,0.0,1.118033988749895,10,1.0
pg3_10,51,10,0.41279164076684366,0.0,1.8027756377319946,0.41279164076684366,0.0,1.8027756377319946,10,1.0
pg3_10,52,10,0.6886693582745274,0.6035533905932737,2.0615528128088303,0.6886693582745274,0.6035533905932737,2.0615528128088303,10,1.0
pg3_10,53,10,0.6745950396418332,0.8535533905932737,1.8027756377319946,0.6745950396418332,0.8535533905932737,1.8027756377319946,10,1.0
pg3_10,54,10,0.4906279600020632,0.25,1.5811388300841898,0.4906279600020632,0.25,1.5811388300841898,10,1.0
pg3_10,55,10,0.5179586801558725,0.25,2.0615528128088303,0.5179586801558725,0.25,2.0615528128088303,10,1.0
pg3_10,56,10,0.639834563766817,0.5,1.5811388300841898,0.639834563766817,0.5,1.5811388300841898,10,1.0
pg3_10,57,10,0.540956595483038,0.7071067811865476,1.5811388300841898,0.540956595483038,0.7071067811865476,1.5811388300841898,10,1.0
pg3_10,58,10,0.7416162018939174,0.5590169943749475,1.8027756377319946,0.7416162018939174,0.5590169943749475,1.8027756377319946,10,1.0
pg3_10,59,10,0.7826237921249264,0.5590169943749475,2.23606797749979,0.7826237921249264,0.5590169943749475,2.23606797749979,10,1.0
pg3_10,60,10,0.7619982445315975,0.8090169943749475,1.8027756377319946,0.7619982445315975,0.8090169943749475,1.8027756377319946,10,1.0
pg3_10,61,10,0.6504727571495168,0.3535533905932738,2.0615528128088303,0.6504727571495168,0.3535533905932738,2.0615528128088303,10,1.0
pg3_10,62,10,0.6780311648918275,0.5,1.5811388300841898,0.6780311648918275,0.5,1.5811388300841898,10,1.0
pg3_10,63,10,0.7862459957927198,0.6035533905932737,2.0615528128088303,0.7862459957927198,0.6035533905932737,2.0615528128088303,10,1.0
pg3_10,64,10,0.779762079030862,0.75,2.0615528128088303,0.779762079030862,0.75,2.0615528128088303,10,1.0
pg3_10,65,10,0.7524313588770528,0.8535533905932737,2.0,0.7524313588770528,0.8535533905932737,2.0,10,1.0
pg3_10,66,10,0.7585866401579358,0.6035533905932737,2.0615528128088303,0.7585866401579358,0.6035533905932737,2.0615528128088303,10,1.0
pg3_10,67,10,0.7495970870292477,0.5,2.5495097567963922,0.7495970870292477,0.5,2.5495097567963922,10,1.0
pg3_10,68,10,1.0724448950812402,1.266123775561495,2.5495097567963922,1.0724448950812402,1.266123775561495,2.5495097567963922,10,1.0
pg3_10,69,10,0.7430937254163756,0.6035533905932737,2.0615528128088303,0.7430937254163756,0.6035533905932737,2.0615528128088303,10,1.0
pg3_10,70,10,1.1423376560883163,0.7071067811865476,3.3541019662496847,1.1423376560883163,0.7071067811865476,3.3541019662496847,10,1.0
pg3_10,71,10,0.8980493946677093,0.9125703849682212,2.0615528128088303,0.8980493946677093,0.9125703849682212,2.0615528128088303,10,1.0
pg3_10,72,10,0.7105452418854716,0.8535533905932737,1.5811388300841898,0.7105452418854716,0.8535533905932737,1.5811388300841898,10,1.0
pg3_10,73,10,0.8657630052625664,0.75,1.5811388300841898,0.8657630052625664,0.75,1.5811388300841898,10,1.0
pg3_10,74,10,0.776831552862278,0.75,2.23606797749979,0.776831552862278,0.75,2.23606797749979,10,1.0
pg3_10,75,10,0.8122761560245063,0.9125703849682212,2.0615528128088303,0.8122761560245063,0.9125703849682212,2.0615528128088303,10,1.0
pg3_10,76,10,1.0354860063735631,1.0,2.692582403567252,1.0354860063735631,1.0,2.692582403567252,10,1.0
pg3_10,77,10,0.7906279600020633,0.8535533905932737,2.0,0.7906279600020633,0.8535533905932737,2.0,10,1.0
pg3_10,78,10,1.0734706724766823,0.8090169943749475,3.5355339059327378,1.0734706724766823,0.8090169943749475,3.5355339059327378,10,1.0
pg3_10,79,10,0.858113883008419,0.5,2.5,0.858113883008419,0.5,2.5,10,1.0
pg3_10,80,10,0.9699172818834084,1.3090169943749475,2.0,0.9699172818834084,1.3090169943749475,2.0,10,1.0
pg3_10,81,10,1.0662277660168378,1.040569415042095,2.5,1.0662277660168378,1.040569415042095,2.5,10,1.0
pg3_10,82,10,1.058113883008419,1.5,2.0,1.058113883008419,1.5,2.0,10,1.0
pg3_10,83,10,1.0662277660168378,1.5,2.0,1.0662277660168378,1.5,2.0,10,1.0
pg3_10,84,10,1.1290649371163948,1.3090169943749475,2.5495097567963922,1.1290649371163948,1.3090169943749475,2.5495097567963922,10,1.0
pg3_10,85,10,0.8,0.5,2.0,0.8,0.5,2.0,10,1.0
pg3_10,86,10,0.9849798424079568,1.1035533905932737,2.0615528128088303,0.9849798424079568,1.1035533905932737,2.0615528128088303,10,1.0
pg3_10,87,10,0.8667543745546287,0.5590169943749475,2.5495097567963922,0.8667543745546287,0.5590169943749475,2.5495097567963922,10,1.0
pg3_10,88,10,0.9,0.75,2.0,0.9,0.75,2.0,10,1.0
pg3_10,89,10,0.879762079030862,0.8090169943749475,2.0615528128088303,0.879762079030862,0.8090169943749475,2.0615528128088303,10,1.0
pg3_10,90,10,0.7707106781186548,0.3535533905932738,2.0,0.7707106781186548,0.3535533905932738,2.0,10,1.0
pg3_10,91,10,0.9179586801558726,0.75,2.5,0.9179586801558726,0.75,2.5,10,1.0
pg3_10,92,10,0.8325140769936443,0.8535533905932737,2.5,0.8325140769936443,0.8535533905932737,2.5,10,1.0
pg3_10,93,10,0.8,0.5,2.5,0.8,0.5,2.5,10,1.0
pg3_10,94,10,0.8679586801558725,0.8090169943749475,2.0615528128088303,0.8679586801558725,0.8090169943749475,2.0615528128088303,10,1.0
pg3_10,95,10,0.864269164289302,0.5,2.5,0.864269164289302,0.5,2.5,10,1.0
pg3_10,96,10,0.9081138830084189,0.75,2.5,0.9081138830084189,0.75,2.5,10,1.0
pg3_10,97,10,0.9797620790308621,0.8090169943749475,2.5,0.9797620790308621,0.8090169943749475,2.5,10,1.0
pg3_11,2,10,2.711934298885995,2.524754878398196,4.47213595499958,2.711934298885995,2.524754878398196,4.47213595499958,10,1.0
pg3_11,3,10,0.26213203435596427,0.0,1.4142135623730951,0.26213203435596427,0.0,1.4142135623730951,10,1.0
pg3_11,4,10,0.2118033988749895,0.0,1.118033988749895,0.2118033988749895,0.0,1.118033988749895,10,1.0
pg3_11,5,10,0.16180339887498948,0.0,1.118033988749895,0.16180339887498948,0.0,1.118033988749895,10,1.0
pg3_11,6,10,0.22071067811865475,0.0,0.7071067811865476,0.22071067811865475,0.0,0.7071067811865476,10,1.0
pg3_11,7,10,0.1118033988749895,0.0,1.118033988749895,0.1118033988749895,0.0,1.118033988749895,10,1.0
pg3_11,8,10,0.12071067811865474,0.0,0.7071067811865476,0.12071067811865474,0.0,0.7071067811865476,10,1.0
pg3_11,9,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_11,11,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_11,12,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_11,13,10,0.1118033988749895,0.0,1.118033988749895,0.1118033988749895,0.0,1.118033988749895,10,1.0
pg3_11,14,10,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
pg3_11,15,10,0.12071067811865474,0.0,0.7071067811865476,0.12071067811865474,0.0,0.7071067811865476,10,1.0
pg3_11,16,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,17,10,0.2621320343559642,0.0,2.1213203435596424,0.2621320343559642,0.0,2.1213203435596424,10,1.0
pg3_11,18,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_11,19,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,20,10,0.5238235655335822,0.0,4.031128874149275,0.5238235655335822,0.0,4.031128874149275,10,1.0
pg3_11,21,10,0.35495097567963924,0.0,2.5495097567963922,0.35495097567963924,0.0,2.5495097567963922,10,1.0
pg3_11,22,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,23,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,24,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,25,10,0.07071067811865475,0.0,0.7071067811865476,0.07071067811865475,0.0,0.7071067811865476,10,1.0
pg3_11,26,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
pg3_11,27,10,0.3,0.25,1.0,0.3,0.25,1.0,10,1.0
pg3_11,28,10,0.05,0.0,0.5,0.05,0.0,0.5,10,1.0
pg3_11,29,10,0.1,0.0,0.5,0.1,0.0,0.5,10,1.0
