group,track_id,total_frames,pg_el_count,pg_im_count,pg_el_fraction,first_pg_el_frame,last_pg_el_frame,longest_pg_el_run,final_pg_el_run,first_pg_el_persistence,pg_el_run_count,pg_el_by_24,pg_el_by_48,pg_el_by_72,stable_3,stable_5,stable_10,stable_15,stable_20,final_class,germination_target,final_label,reversal_count
pg7_7,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_7,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_7,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_7,3,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,4,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,5,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,6,97,51,46,0.5257731958762887,47.0,97.0,51,51,51,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,7,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,8,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_7,9,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,0,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_8,2,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,3,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,4,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,5,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,6,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,7,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,8,97,43,54,0.44329896907216493,55.0,97.0,43,43,43,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_8,9,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_9,0,97,58,39,0.5979381443298969,40.0,97.0,58,58,58,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,1,97,45,52,0.4639175257731959,53.0,97.0,45,45,45,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,2,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,3,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,4,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,5,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,6,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,7,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,8,97,53,44,0.5463917525773195,45.0,97.0,53,53,53,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_9,9,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,0,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,1,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,2,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,3,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,4,97,59,38,0.6082474226804123,39.0,97.0,59,59,59,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,5,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,6,97,58,39,0.5979381443298969,38.0,97.0,56,56,2,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg8_1,7,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,8,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,9,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,10,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg8_1,11,97,90,7,0.9278350515463918,4.0,97.0,86,86,4,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
